representative_quantile,path_id,month,age,labor_state,potential_wage_uf,contribution_uf,fund_id,monthly_return,opening_balance_uf,closing_balance_uf
p50,draw_05820,278,44.08333333333333,cotizando,25.0,3.6249999999999996,FG03,0.001602650825995497,1033.0362888108891,1038.3226948816794
p50,draw_05820,279,44.16666666666667,cotizando,25.0,3.6249999999999996,FG03,-0.0052039926744828656,1038.3226948816794,1036.5254067103208
p50,draw_05820,280,44.25,cotizando,25.0,3.6249999999999996,FG03,0.0006698603409217087,1036.5254067103208,1040.8471622163695
p50,draw_05820,281,44.33333333333333,cotizando,25.0,3.6249999999999996,FG03,0.007134692201798735,1040.8471622163695,1051.9241496071304
p50,draw_05820,282,44.41666666666667,cotizando,25.0,3.6249999999999996,FG03,0.003608921006908198,1051.9241496071304,1059.3585431069716
p50,draw_05820,283,44.5,cotizando,25.0,3.6249999999999996,FG03,0.01291707258761985,1059.3585431069716,1076.7141786927295
p50,draw_05820,284,44.58333333333333,cotizando,25.0,3.6249999999999996,FG03,0.0002535099976015451,1076.7141786927295,1080.6130554753288
p50,draw_05820,285,44.66666666666667,cotizando,25.0,3.6249999999999996,FG03,-0.004773936368399827,1080.6130554753288,1079.061971990292
p50,draw_05820,286,44.75,cotizando,25.0,3.6249999999999996,FG03,0.005676071290671019,1079.061971990292,1088.8323804287895
p50,draw_05820,287,44.83333333333333,cotizando,25.0,3.6249999999999996,FG03,0.004425974337983523,1088.8323804287895,1097.2925687599081
p50,draw_05820,288,44.91666666666667,cotizando,25.0,3.6249999999999996,FG03,0.00018302854273378859,1097.2925687599081,1101.1190680981883
p50,draw_05820,289,45.0,cotizando,25.0,3.6249999999999996,FG03,-0.00287269974008575,1101.1190680981883,1101.5704701009015
p50,draw_05820,290,45.08333333333333,cotizando,25.0,3.6249999999999996,FG04,0.00686977111248761,1101.5704701009015,1112.7879100150528
p50,draw_05820,291,45.16666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0026680704014912055,1112.7879100150528,1119.3915782561066
p50,draw_05820,292,45.25,cotizando,25.0,3.6249999999999996,FG04,0.0020778181410075953,1119.3915782561066,1125.3500024750592
p50,draw_05820,293,45.33333333333333,cotizando,25.0,3.6249999999999996,FG04,0.0026450518074454315,1125.3500024750592,1131.9611998459166
p50,draw_05820,294,45.41666666666667,cotizando,25.0,3.6249999999999996,FG04,-0.001650201182040971,1131.9611998459166,1133.7122541566214
p50,draw_05820,295,45.5,cotizando,25.0,3.6249999999999996,FG04,-0.003744706664270603,1133.7122541566214,1133.0782597614577
p50,draw_05820,296,45.58333333333333,cotizando,25.0,3.6249999999999996,FG04,0.003808825267614068,1133.0782597614577,1141.0327638590165
p50,draw_05820,297,45.66666666666667,cotizando,25.0,3.6249999999999996,FG04,-0.008010548385272069,1141.0327638590165,1135.4884274570466
p50,draw_05820,298,45.75,cotizando,25.0,3.6249999999999996,FG04,0.001362276507662867,1135.4884274570466,1140.6652149188346
p50,draw_05820,299,45.83333333333333,cotizando,25.0,3.6249999999999996,FG04,-0.004109510316781385,1140.6652149188346,1139.5877424752337
p50,draw_05820,300,45.91666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0023083713181406645,1139.5877424752337,1145.8517019804965
p50,draw_05820,301,46.0,cotizando,25.0,3.6249999999999996,FG04,0.006657143019534216,1145.8517019804965,1157.128932783203
p50,draw_05820,302,46.08333333333333,cotizando,25.0,3.6249999999999996,FG04,0.0032856106102413895,1157.128932783203,1164.567718220635
p50,draw_05820,303,46.16666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0018401953611917137,1164.567718220635,1170.3424210416827
p50,draw_05820,304,46.25,cotizando,25.0,3.6249999999999996,FG04,0.0017278272842664746,1170.3424210416827,1175.9958339825985
p50,draw_05820,305,46.33333333333333,cotizando,25.0,3.6249999999999996,FG04,0.0011719020578618003,1175.9958339825985,1181.0032340654393
p50,draw_05820,306,46.41666666666667,cotizando,25.0,3.6249999999999996,FG04,-0.0018668372049135294,1181.0032340654393,1182.416726004095
p50,draw_05820,307,46.5,cotizando,25.0,3.6249999999999996,FG04,0.0014479931046450217,1182.416726004095,1187.75910624517
p50,draw_05820,308,46.58333333333333,cotizando,25.0,3.6249999999999996,FG04,-0.01132961092332596,1187.75910624517,1177.8861878611776
p50,draw_05820,309,46.66666666666667,cotizando,25.0,3.6249999999999996,FG04,0.00825056717420064,1177.8861878611776,1191.2593252836957
p50,draw_05820,310,46.75,cotizando,25.0,3.6249999999999996,FG04,0.0007552438767303108,1191.2593252836957,1195.786754353767
p50,draw_05820,311,46.83333333333333,cotizando,25.0,3.6249999999999996,FG04,-0.00036555507386907605,1195.786754353767,1198.973303301305
p50,draw_05820,312,46.91666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0024345999535553687,1198.973303301305,1205.526149074668
p50,draw_05820,313,47.0,cotizando,25.0,3.6249999999999996,FG04,-0.0009255997717108711,1205.526149074668,1208.0319590471204
p50,draw_05820,314,47.08333333333333,cotizando,25.0,3.6249999999999996,FG04,0.0004204205906272004,1208.0319590471204,1212.1663645814806
p50,draw_05820,315,47.16666666666667,cotizando,25.0,3.6249999999999996,FG04,0.00462324099047522,1212.1663645814806,1221.4122610540794
p50,draw_05820,316,47.25,cotizando,25.0,3.6249999999999996,FG04,0.0014173321756825931,1221.4122610540794,1226.7735457805813
p50,draw_05820,317,47.33333333333333,cotizando,25.0,3.6249999999999996,FG04,0.007548458383945414,1226.7735457805813,1239.686157999073
p50,draw_05820,318,47.41666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0018082768766408226,1239.686157999073,1245.5594088165521
p50,draw_05820,319,47.5,cotizando,25.0,3.6249999999999996,FG04,0.005445550329149383,1245.5594088165521,1255.9869053851512
p50,draw_05820,320,47.58333333333333,cotizando,25.0,3.6249999999999996,FG04,0.0015009615028092316,1255.9869053851512,1261.5025343636144
p50,draw_05820,321,47.66666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0022026547536697113,1261.5025343636144,1267.9141735411788
p50,draw_05820,322,47.75,cotizando,25.0,3.6249999999999996,FG04,-0.0008958454831211019,1267.9141735411788,1270.4000709159504
p50,draw_05820,323,47.83333333333333,cotizando,25.0,3.6249999999999996,FG04,-0.0009545226774227337,1270.4000709159504,1272.808985094156
p50,draw_05820,324,47.91666666666667,cotizando,25.0,3.6249999999999996,FG04,-0.002578269536519811,1272.808985094156,1273.1429942350092
p50,draw_05820,325,48.0,cotizando,25.0,3.6249999999999996,FG04,0.000732379404439995,1273.1429942350092,1277.7030728182351
p50,draw_05820,326,48.08333333333333,cotizando,25.0,3.6249999999999996,FG04,0.002251951405843708,1277.7030728182351,1284.213561373165
p50,draw_05820,327,48.16666666666667,cotizando,25.0,3.6249999999999996,FG04,0.004095214541370128,1284.213561373165,1293.1125365766377
p50,draw_05820,328,48.25,cotizando,25.0,3.6249999999999996,FG04,-0.0018260199948359633,1293.1125365766377,1294.3696679067943
p50,draw_05820,329,48.33333333333333,cotizando,25.0,3.6249999999999996,FG04,-0.003023289437565956,1294.3696679067943,1294.070454337295
p50,draw_05820,330,48.41666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0015124612190929594,1294.070454337295,1299.6581683861732
p50,draw_05820,331,48.5,cotizando,25.0,3.6249999999999996,FG04,0.0019122982497394266,1299.6581683861732,1305.775434507993
p50,draw_05820,332,48.58333333333333,cotizando,25.0,3.6249999999999996,FG04,-0.002516795145596112,1305.775434507993,1306.1049418507819
p50,draw_05820,333,48.66666666666667,cotizando,25.0,3.6249999999999996,FG04,0.001218680946310215,1306.1049418507819,1311.3260847757274
p50,draw_05820,334,48.75,cotizando,25.0,3.6249999999999996,FG04,0.002676949865859758,1311.3260847757274,1318.4711429057302
p50,draw_05820,335,48.83333333333333,cotizando,25.0,3.6249999999999996,FG04,0.002085305245740674,1318.4711429057302,1324.853116927905
p50,draw_05820,336,48.91666666666667,desempleado,25.0,0.0,FG04,-0.004472350771128721,1324.853116927905,1318.92790906878
p50,draw_05820,337,49.0,cotizando,25.0,3.6249999999999996,FG04,-0.002519028090063711,1318.92790906878,1319.2213611402403
p50,draw_05820,338,49.08333333333333,cotizando,25.0,3.6249999999999996,FG04,0.0012191689789246237,1319.2213611402403,1324.459134387626
p50,draw_05820,339,49.16666666666667,cotizando,25.0,3.6249999999999996,FG04,-0.001691387537775619,1324.459134387626,1325.837829433605
p50,draw_05820,340,49.25,cotizando,25.0,3.6249999999999996,FG04,-0.00388015722795578,1325.837829433605,1324.3043046266798
p50,draw_05820,341,49.33333333333333,cotizando,25.0,3.6249999999999996,FG04,-2.2804839250005968e-06,1324.3043046266798,1327.926276305247
p50,draw_05820,342,49.41666666666667,cotizando,25.0,3.6249999999999996,FG04,0.007565771900344068,1327.926276305247,1341.6254895353845
p50,draw_05820,343,49.5,cotizando,25.0,3.6249999999999996,FG04,-0.00026061747432997947,1341.6254895353845,1344.8998937504607
p50,draw_05820,344,49.58333333333333,cotizando,25.0,3.6249999999999996,FG04,0.004492426460274375,1344.8998937504607,1354.5830426654838
p50,draw_05820,345,49.66666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0006488497902466279,1354.5830426654838,1359.0893156690786
p50,draw_05820,346,49.75,cotizando,25.0,3.6249999999999996,FG04,0.00508625655087121,1359.0893156690786,1369.6454302841164
p50,draw_05820,347,49.83333333333333,cotizando,25.0,3.6249999999999996,FG04,0.001141515464922597,1369.6454302841164,1374.8380397178066
p50,draw_05820,348,49.91666666666667,cotizando,25.0,3.6249999999999996,FG04,0.0014941103325801582,1374.8380397178066,1380.5226155885287
p50,draw_05820,349,50.0,cotizando,25.0,3.6249999999999996,FG04,0.005300114750730648,1380.5226155885287,1391.483756783098
p50,draw_05820,350,50.08333333333333,cotizando,25.0,3.6249999999999996,FG05,0.0007386605716299306,1391.483756783098,1396.1392686148693
p50,draw_05820,351,50.16666666666667,cotizando,25.0,3.6249999999999996,FG05,-0.0003492125617437605,1396.1392686148693,1399.275453348789
p50,draw_05820,352,50.25,cotizando,25.0,3.6249999999999996,FG05,0.0019183440764299728,1399.275453348789,1405.5916991232914
p50,draw_05820,353,50.33333333333333,cotizando,25.0,3.6249999999999996,FG05,-0.001697602314062504,1405.5916991232914,1406.8244095938442
p50,draw_05820,354,50.41666666666667,cotizando,25.0,3.6249999999999996,FG05,0.0009864039212453158,1406.8244095938442,1411.8406824221856
p50,draw_05820,355,50.5,cotizando,25.0,3.6249999999999996,FG05,0.003052076607768095,1411.8406824221856,1419.785792120605
p50,draw_05820,356,50.58333333333333,cotizando,25.0,3.6249999999999996,FG05,-0.0010824427355245114,1419.785792120605,1421.870031449007
p50,draw_05820,357,50.66666666666667,cotizando,25.0,3.6249999999999996,FG05,0.0040865891883288446,1421.870031449007,1431.320444032543
p50,draw_05820,358,50.75,cotizando,25.0,3.6249999999999996,FG05,-0.000673847845164899,1431.320444032543,1433.9785091371525
p50,draw_05820,359,50.83333333333333,cotizando,25.0,3.6249999999999996,FG05,0.0014054518149216795,1433.9785091371525,1439.6239915982069
p50,draw_05820,360,50.91666666666667,cotizando,25.0,3.6249999999999996,FG05,0.004390049619885913,1439.6239915982069,1449.5849262851732
p50,draw_05820,361,51.0,desempleado,25.0,0.0,FG05,-0.0013024545312590805,1449.5849262851732,1447.6969078294883
p50,draw_05820,362,51.08333333333333,cotizando,25.0,3.6249999999999996,FG05,0.0006913392481462487,1447.6969078294883,1452.3252636260652
p50,draw_05820,363,51.16666666666667,cotizando,25.0,3.6249999999999996,FG05,7.145576310882811e-05,1452.3252636260652,1456.054299663201
p50,draw_05820,364,51.25,cotizando,25.0,3.6249999999999996,FG05,0.000621610791198918,1456.054299663201,1460.5866520675613
p50,draw_05820,365,51.33333333333333,cotizando,25.0,3.6249999999999996,FG05,0.0032340865262713123,1460.5866520675613,1468.9470392431224
p50,draw_05820,366,51.41666666666667,cotizando,25.0,3.6249999999999996,FG05,-0.0026762587808218273,1468.9470392431224,1468.6310553927053
p50,draw_05820,367,51.5,cotizando,25.0,3.6249999999999996,FG05,-0.00016327571532517257,1468.6310553927053,1472.0156717321192
p50,draw_05820,368,51.58333333333333,cotizando,25.0,3.6249999999999996,FG05,0.005570066158218642,1472.0156717321192,1483.8600878994253
p50,draw_05820,369,51.66666666666667,cotizando,25.0,3.6249999999999996,FG05,0.0014471546060405194,1483.8600878994253,1489.6377087957956
p50,draw_05820,370,51.75,cotizando,25.0,3.6249999999999996,FG05,-0.0022225892353574107,1489.6377087957956,1489.9437991736654
p50,draw_05820,371,51.83333333333333,cotizando,25.0,3.6249999999999996,FG05,0.00507084563286698,1489.9437991736654,1501.1424559963416
p50,draw_05820,372,51.91666666666667,desempleado,25.0,0.0,FG05,-0.00048766264798182773,1501.1424559963416,1500.4104048912525
p50,draw_05820,373,52.0,informal,25.0,0.0,FG05,-0.0014068509240399206,1500.4104048912525,1498.2995511266922
p50,draw_05820,374,52.08333333333333,informal,25.0,0.0,FG05,0.00016571960924846924,1498.2995511266922,1498.547848742842
p50,draw_05820,375,52.16666666666667,informal,25.0,0.0,FG05,-0.003482234320386805,1498.547848742842,1493.3295539932078
p50,draw_05820,376,52.25,informal,25.0,0.0,FG05,-0.0007480808401934655,1493.3295539932078,1492.2124227657707
p50,draw_05820,377,52.33333333333333,informal,25.0,0.0,FG05,0.0004434649681468123,1492.2124227657707,1492.874166700301
p50,draw_05820,378,52.41666666666667,informal,25.0,0.0,FG05,-0.006121459506260839,1492.874166700301,1483.7355979409022
p50,draw_05820,379,52.5,informal,25.0,0.0,FG05,-0.0025981428824180053,1483.7355979409022,1479.8806408577218
p50,draw_05820,380,52.58333333333333,informal,25.0,0.0,FG05,0.001950522137801158,1479.8806408577218,1482.767180809018
p50,draw_05820,381,52.66666666666667,informal,25.0,0.0,FG05,-0.002426343198114939,1482.767180809018,1479.169478745474
p50,draw_05820,382,52.75,informal,25.0,0.0,FG05,-0.0004635996757155731,1479.169478745474,1478.4837362547992
p50,draw_05820,383,52.83333333333333,cotizando,25.0,3.6249999999999996,FG05,-7.628976917790308e-05,1478.4837362547992,1481.9956665214136
p50,draw_05820,384,52.91666666666667,cotizando,25.0,3.6249999999999996,FG05,-0.0005434336343303082,1481.9956665214136,1484.8133302833696
p50,draw_05820,385,53.0,cotizando,25.0,3.6249999999999996,FG05,-0.0005485060888937838,1484.8133302833696,1487.6219127962663
p50,draw_05820,386,53.083333333333336,cotizando,25.0,3.6249999999999996,FG05,-0.0023677146438374737,1487.6219127962663,1487.7160656432611
p50,draw_05820,387,53.166666666666664,cotizando,25.0,3.6249999999999996,FG05,0.00012801552064775143,1487.7160656432611,1491.5319804462429
p50,draw_05820,388,53.25,cotizando,25.0,3.6249999999999996,FG05,0.0008550648916662665,1491.5319804462429,1496.4354366877524
p50,draw_05820,389,53.333333333333336,cotizando,25.0,3.6249999999999996,FG05,0.00014804783851088844,1496.4354366877524,1500.2825173930398
p50,draw_05820,390,53.416666666666664,cotizando,25.0,3.6249999999999996,FG05,0.0018845255191901897,1500.2825173930398,1506.741669488069
p50,draw_05820,391,53.5,cotizando,25.0,3.6249999999999996,FG05,-0.0013066492282762159,1506.741669488069,1508.3931500449683
p50,draw_05820,392,53.583333333333336,cotizando,25.0,3.6249999999999996,FG05,-0.0025487670874593323,1508.3931500449683,1508.1643679484926
p50,draw_05820,393,53.666666666666664,cotizando,25.0,3.6249999999999996,FG05,0.0005047713591609489,1508.1643679484926,1512.552475922517
p50,draw_05820,394,53.75,cotizando,25.0,3.6249999999999996,FG05,0.000779539889284233,1512.552475922517,1517.359396744233
p50,draw_05820,395,53.833333333333336,cotizando,25.0,3.6249999999999996,FG05,-0.0007092712309853604,1517.359396744233,1519.9056062688446
p50,draw_05820,396,53.916666666666664,cotizando,25.0,3.6249999999999996,FG05,0.0024913086158633397,1519.9056062688446,1527.3261911947736
p50,draw_05820,397,54.0,cotizando,25.0,3.6249999999999996,FG05,-0.004085709797564653,1527.3261911947736,1524.696168913316
p50,draw_05820,398,54.083333333333336,cotizando,25.0,3.6249999999999996,FG05,0.0013161814017498016,1524.696168913316,1530.33271681174
p50,draw_05820,399,54.166666666666664,cotizando,25.0,3.6249999999999996,FG05,0.0015527916360201209,1530.33271681174,1536.3396335244138
p50,draw_05820,400,54.25,cotizando,25.0,3.6249999999999996,FG05,0.0014778010537079046,1536.3396335244138,1542.2403948825092
p50,draw_05820,401,54.333333333333336,cotizando,25.0,3.6249999999999996,FG05,0.0006834352884018076,1542.2403948825092,1546.921893844491
p50,draw_05820,402,54.416666666666664,cotizando,25.0,3.6249999999999996,FG05,-0.0002609197348068857,1546.921893844491,1550.1423255601435
p50,draw_05820,403,54.5,cotizando,25.0,3.6249999999999996,FG05,0.004787449580352078,1550.1423255601435,1561.2059082908613
p50,draw_05820,404,54.583333333333336,cotizando,25.0,3.6249999999999996,FG05,-0.0002472184775209988,1561.2059082908613,1564.4440531761359
p50,draw_05820,405,54.666666666666664,cotizando,25.0,3.6249999999999996,FG05,0.005155956361450863,1564.4440531761359,1576.1539487860537
p50,draw_05820,406,54.75,cotizando,25.0,3.6249999999999996,FG05,0.0005458625290349268,1576.1539487860537,1580.6412909183541
p50,draw_05820,407,54.833333333333336,cotizando,25.0,3.6249999999999996,FG05,0.0058981876608840906,1580.6412909183541,1593.6105908070035
p50,draw_05820,408,54.916666666666664,cotizando,25.0,3.6249999999999996,FG05,-0.0022023354584465257,1593.6105908070035,1593.7179422298766
p50,draw_05820,409,55.0,cotizando,25.0,3.6249999999999996,FG05,-0.0009606207266622969,1593.7179422298766,1595.808501491983
p50,draw_05820,410,55.083333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.004115493143800838,1595.808501491983,1592.8510438826272
p50,draw_05820,411,55.166666666666664,cotizando,25.0,3.6249999999999996,FG06,0.00295217229743201,1592.8510438826272,1601.1891162328911
p50,draw_05820,412,55.25,cotizando,25.0,3.6249999999999996,FG06,0.001275901392042022,1601.1891162328911,1606.8617007977614
p50,draw_05820,413,55.333333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.0017682759247975056,1606.8617007977614,1607.638915937534
p50,draw_05820,414,55.416666666666664,cotizando,25.0,3.6249999999999996,FG06,0.0016574388246493243,1607.638915937534,1613.9344873085654
p50,draw_05820,415,55.5,cotizando,25.0,3.6249999999999996,FG06,0.0053887218920586144,1613.9344873085654,1626.276065529532
p50,draw_05820,416,55.583333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0033341554417360224,1626.276065529532,1635.3354090366586
p50,draw_05820,417,55.666666666666664,cotizando,25.0,3.6249999999999996,FG06,0.004414591378325635,1635.3354090366586,1646.1957495278086
p50,draw_05820,418,55.75,cotizando,25.0,3.6249999999999996,FG06,-0.0013378970874401374,1646.1957495278086,1647.613459152217
p50,draw_05820,419,55.833333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0024134496442913917,1647.613459152217,1655.2236400240981
p50,draw_05820,420,55.916666666666664,cotizando,25.0,3.6249999999999996,FG06,0.006130590809282868,1655.2236400240981,1669.018362250621
p50,draw_05820,421,56.0,cotizando,25.0,3.6249999999999996,FG06,0.006458717115914475,1669.018362250621,1683.4464925632099
p50,draw_05820,422,56.083333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0005697250196169568,1683.4464925632099,1688.032659402406
p50,draw_05820,423,56.166666666666664,informal,25.0,0.0,FG06,0.00695398438471395,1688.032659402406,1699.7712121567774
p50,draw_05820,424,56.25,informal,25.0,0.0,FG06,0.0016657440286604289,1699.7712121567774,1702.6025959035167
p50,draw_05820,425,56.333333333333336,informal,25.0,0.0,FG06,0.0026831412670259105,1702.6025959035167,1707.1709191899306
p50,draw_05820,426,56.416666666666664,informal,25.0,0.0,FG06,0.002387401771777448,1707.1709191899306,1711.2466220671317
p50,draw_05820,427,56.5,cotizando,25.0,3.6249999999999996,FG06,0.006546233987245395,1711.2466220671317,1726.09757296327
p50,draw_05820,428,56.583333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.0014900768301818249,1726.09757296327,1727.145153434655
p50,draw_05820,429,56.666666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.0016080023428704058,1727.145153434655,1727.9870709729619
p50,draw_05820,430,56.75,cotizando,25.0,3.6249999999999996,FG06,-0.001317278059363673,1727.9870709729619,1729.33105638454
p50,draw_05820,431,56.833333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.000355356373919598,1729.33105638454,1732.3402394041811
p50,draw_05820,432,56.916666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.0007701286728836736,1732.3402394041811,1734.6283227981867
p50,draw_05820,433,57.0,cotizando,25.0,3.6249999999999996,FG06,0.00523167345424814,1734.6283227981867,1747.3472965638286
p50,draw_05820,434,57.083333333333336,cotizando,25.0,3.6249999999999996,FG06,0.00039228093746657855,1747.3472965638286,1751.6591696178027
p50,draw_05820,435,57.166666666666664,cotizando,25.0,3.6249999999999996,FG06,0.0032820126908428716,1751.6591696178027,1761.0450345385239
p50,draw_05820,436,57.25,cotizando,25.0,3.6249999999999996,FG06,-0.0010783798116555797,1761.0450345385239,1762.7670499990438
p50,draw_05820,437,57.333333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0002686159583927636,1762.7670499990438,1766.8665310924514
p50,draw_05820,438,57.416666666666664,cotizando,25.0,3.6249999999999996,FG06,0.00438755279657434,1766.8665310924514,1778.2596561610073
p50,draw_05820,439,57.5,cotizando,25.0,3.6249999999999996,FG06,0.0036033316247406164,1778.2596561610073,1788.3053774941923
p50,draw_05820,440,57.583333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0035593702920806037,1788.3053774941923,1798.308521245322
p50,draw_05820,441,57.666666666666664,cotizando,25.0,3.6249999999999996,FG06,0.0025155710262313134,1798.308521245322,1806.4664130025617
p50,draw_05820,442,57.75,cotizando,25.0,3.6249999999999996,FG06,0.003628501194842443,1806.4664130025617,1816.6593318574155
p50,draw_05820,443,57.833333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0020069427897512803,1816.6593318574155,1823.9375383725342
p50,draw_05820,444,57.916666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.00044353220900891565,1823.9375383725342,1826.7519555227877
p50,draw_05820,445,58.0,cotizando,25.0,3.6249999999999996,FG06,0.0025644244803313225,1826.7519555227877,1835.0708189957647
p50,draw_05820,446,58.083333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.00113515378602297,1835.0708189957647,1836.608616475487
p50,draw_05820,447,58.166666666666664,cotizando,25.0,3.6249999999999996,FG06,0.008255874624509453,1836.608616475487,1855.426354492916
p50,draw_05820,448,58.25,cotizando,25.0,3.6249999999999996,FG06,0.0040392502955531465,1855.426354492916,1866.5605282259999
p50,draw_05820,449,58.333333333333336,desempleado,25.0,0.0,FG06,0.001966733347419179,1866.5605282259999,1870.2315550618382
p50,draw_05820,450,58.416666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.0032757961111482847,1870.2315550618382,1867.718183045917
p50,draw_05820,451,58.5,cotizando,25.0,3.6249999999999996,FG06,-0.0007595238592571586,1867.718183045917,1869.9218532495354
p50,draw_05820,452,58.583333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.0010131712612339965,1869.9218532495354,1871.6486294212475
p50,draw_05820,453,58.666666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.0008412453804039562,1871.6486294212475,1873.6960641435035
p50,draw_05820,454,58.75,cotizando,25.0,3.6249999999999996,FG06,0.000367498573996968,1873.6960641435035,1878.0109769575106
p50,draw_05820,455,58.833333333333336,cotizando,25.0,3.6249999999999996,FG06,0.00080059127821234,1878.0109769575106,1883.1423983094332
p50,draw_05820,456,58.916666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.004857752020982536,1883.1423983094332,1877.6019501671717
p50,draw_05820,457,59.0,cotizando,25.0,3.6249999999999996,FG06,-0.0028829346941649085,1877.6019501671717,1875.8034957249367
p50,draw_05820,458,59.083333333333336,cotizando,25.0,3.6249999999999996,FG06,0.003025436782479745,1875.8034957249367,1885.1145878259435
p50,draw_05820,459,59.166666666666664,cotizando,25.0,3.6249999999999996,FG06,0.0004335566193647982,1885.1145878259435,1889.5584633765018
p50,draw_05820,460,59.25,cotizando,25.0,3.6249999999999996,FG06,-0.00040429033191264745,1889.5584633765018,1892.4180676057217
p50,draw_05820,461,59.333333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0007765651217200127,1892.4180676057217,1897.5154685213033
p50,draw_05820,462,59.416666666666664,cotizando,25.0,3.6249999999999996,FG06,0.0033836535438528975,1897.5154685213033,1907.5732692049776
p50,draw_05820,463,59.5,informal,25.0,0.0,FG06,0.0008682452751545462,1907.5732692049776,1909.2295106829758
p50,draw_05820,464,59.583333333333336,cotizando,25.0,3.6249999999999996,FG06,-0.0011136060981362873,1909.2295106829758,1910.7243442350318
p50,draw_05820,465,59.666666666666664,cotizando,25.0,3.6249999999999996,FG06,0.004344983913324092,1910.7243442350318,1922.6671613402154
p50,draw_05820,466,59.75,cotizando,25.0,3.6249999999999996,FG06,0.0008558238293275379,1922.6671613402154,1927.940728074137
p50,draw_05820,467,59.833333333333336,cotizando,25.0,3.6249999999999996,FG06,0.0029368585093117665,1927.940728074137,1937.2384633189265
p50,draw_05820,468,59.916666666666664,cotizando,25.0,3.6249999999999996,FG06,-0.0019505776461896651,1937.2384633189265,1937.0776584330704
p50,draw_05820,469,60.0,cotizando,25.0,3.6249999999999996,FG06,0.0038365563937142887,1937.0776584330704,1948.1482736255803
p50,draw_05820,470,60.083333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.0027508651357735646,1948.1482736255803,1946.404208574229
p50,draw_05820,471,60.166666666666664,cotizando,25.0,3.6249999999999996,FG07,0.0029734835546598006,1946.404208574229,1955.8275883570307
p50,draw_05820,472,60.25,cotizando,25.0,3.6249999999999996,FG07,-0.0067699104000410095,1955.8275883570307,1946.1872699007251
p50,draw_05820,473,60.333333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.0035569080207413515,1946.1872699007251,1942.8769669989754
p50,draw_05820,474,60.416666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.0016864281964627664,1942.8769669989754,1943.219331197358
p50,draw_05820,475,60.5,cotizando,25.0,3.6249999999999996,FG07,-0.001655242527346619,1943.219331197358,1943.6218316662366
p50,draw_05820,476,60.583333333333336,cotizando,25.0,3.6249999999999996,FG07,0.0019827715055189456,1943.6218316662366,1951.1077771982766
p50,draw_05820,477,60.666666666666664,cotizando,25.0,3.6249999999999996,FG07,0.002685260844591722,1951.1077771982766,1959.9817445865272
p50,draw_05820,478,60.75,cotizando,25.0,3.6249999999999996,FG07,-0.0032723275018751823,1959.9817445865272,1957.1811802333489
p50,draw_05820,479,60.833333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.00016737291374430683,1957.1811802333489,1960.4779943896754
p50,draw_05820,480,60.916666666666664,cotizando,25.0,3.6249999999999996,FG07,-0.001962052706998623,1960.4779943896754,1960.2493207927089
p50,draw_05820,481,61.0,cotizando,25.0,3.6249999999999996,FG07,0.0026731076702278017,1960.2493207927089,1969.1239683029833
p50,draw_05820,482,61.083333333333336,cotizando,25.0,3.6249999999999996,FG07,0.004078718145087411,1969.1239683029833,1980.7952553157031
p50,draw_05820,483,61.166666666666664,cotizando,25.0,3.6249999999999996,FG07,0.00778034686163998,1980.7952553157031,1999.8597332213235
p50,draw_05820,484,61.25,cotizando,25.0,3.6249999999999996,FG07,0.0017567345838959884,1999.8597332213235,2007.004324140481
p50,draw_05820,485,61.333333333333336,cotizando,25.0,3.6249999999999996,FG07,-0.0017445753867050477,2007.004324140481,2007.121629709798
p50,draw_05820,486,61.416666666666664,cotizando,25.0,3.6249999999999996,FG07,0.005304572609303306,2007.121629709798,2021.4127812060055
