draw_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal
draw_05374,2248.4517851216356,1772.6249999999998,0.9261363636363636,489,12,27
draw_05375,2169.363321736068,1718.2499999999998,0.8977272727272727,474,13,41
draw_05376,2288.8729055209333,1801.6249999999998,0.9412878787878788,497,16,15
draw_05377,2084.4684261088682,1721.8749999999998,0.8996212121212122,475,19,34
draw_05378,2058.0740321865865,1736.3749999999998,0.9071969696969697,479,13,36
draw_05379,2313.294348242445,1692.8749999999998,0.884469696969697,467,20,41
draw_05380,2004.376218084263,1721.8749999999998,0.8996212121212122,475,12,41
draw_05381,2023.7856022021188,1725.4999999999998,0.9015151515151515,476,14,38
draw_05382,2111.424687596115,1707.3749999999998,0.8920454545454546,471,22,35
draw_05383,2165.6772253103873,1736.3749999999998,0.9071969696969697,479,11,38
draw_05384,2037.104243987497,1674.7499999999998,0.875,462,24,42
draw_05385,2238.0147873720634,1743.6249999999998,0.9109848484848485,481,10,37
draw_05386,2196.2010213350477,1739.9999999999998,0.9090909090909091,480,16,32
draw_05387,2063.749720778866,1692.8749999999998,0.884469696969697,467,11,50
draw_05388,2338.412064653227,1797.9999999999998,0.9393939393939394,496,13,19
draw_05389,2245.2371134755917,1645.7499999999998,0.8598484848484849,454,25,49
draw_05390,2371.099442556675,1736.3749999999998,0.9071969696969697,479,9,40
draw_05391,2317.4529040090533,1678.3749999999998,0.8768939393939394,463,11,54
draw_05392,2207.684597215837,1725.4999999999998,0.9015151515151515,476,14,38
draw_05393,2078.7446744046197,1660.2499999999998,0.8674242424242424,458,14,56
draw_05394,2115.1877031326007,1634.8749999999998,0.8541666666666666,451,30,47
draw_05395,2299.369189367406,1700.1249999999998,0.8882575757575758,469,16,43
draw_05396,2189.616732630907,1707.3749999999998,0.8920454545454546,471,20,37
draw_05397,2197.4601241032346,1663.8749999999998,0.8693181818181818,459,21,48
draw_05398,2078.0220743079917,1692.8749999999998,0.884469696969697,467,21,40
draw_05399,2285.476831043578,1700.1249999999998,0.8882575757575758,469,14,45
draw_05400,2078.775545172231,1732.7499999999998,0.9053030303030303,478,19,31
draw_05401,2263.0515047800163,1692.8749999999998,0.884469696969697,467,16,45
draw_05402,2152.192386598778,1692.8749999999998,0.884469696969697,467,24,37
draw_05403,2359.3995988614824,1739.9999999999998,0.9090909090909091,480,13,35
draw_05404,2498.5252054422117,1790.7499999999998,0.9356060606060606,494,19,15
draw_05405,2242.06310554102,1761.7499999999998,0.9204545454545454,486,15,27
draw_05406,2109.4315776493513,1631.2499999999998,0.8522727272727273,450,10,68
draw_05407,2063.204644976169,1721.8749999999998,0.8996212121212122,475,21,32
draw_05408,2725.6721007734745,1794.3749999999998,0.9375,495,8,25
draw_05409,2318.5754552157546,1761.7499999999998,0.9204545454545454,486,10,32
draw_05410,2205.9836643688536,1729.1249999999998,0.9034090909090909,477,17,34
draw_05411,2080.7375957530917,1667.4999999999998,0.8712121212121212,460,21,47
draw_05412,2212.93319953076,1739.9999999999998,0.9090909090909091,480,11,37
draw_05413,2074.2825488530366,1696.4999999999998,0.8863636363636364,468,13,47
draw_05414,2452.4800632541114,1710.9999999999998,0.8939393939393939,472,19,37
draw_05415,2255.0802026105957,1772.6249999999998,0.9261363636363636,489,15,24
draw_05416,2003.9911684923725,1663.8749999999998,0.8693181818181818,459,14,55
draw_05417,2216.7252957095407,1700.1249999999998,0.8882575757575758,469,19,40
draw_05418,2440.434537851723,1750.8749999999998,0.9147727272727273,483,16,29
draw_05419,2046.5756100798385,1613.1249999999998,0.8428030303030303,445,18,65
draw_05420,2041.9659934624744,1732.7499999999998,0.9053030303030303,478,16,34
draw_05421,2305.86701839095,1830.6249999999998,0.9564393939393939,505,5,18
draw_05422,2264.4801408763433,1729.1249999999998,0.9034090909090909,477,13,38
draw_05423,2174.4178052408097,1754.4999999999998,0.9166666666666666,484,7,37
draw_05424,2156.692710514562,1718.2499999999998,0.8977272727272727,474,19,35
draw_05425,2372.3951128097924,1772.6249999999998,0.9261363636363636,489,16,23
draw_05426,2171.9372543190193,1696.4999999999998,0.8863636363636364,468,20,40
draw_05427,2204.2544167655747,1743.6249999999998,0.9109848484848485,481,7,40
draw_05428,2421.0870291923598,1776.2499999999998,0.928030303030303,490,12,26
draw_05429,2496.1997578960995,1732.7499999999998,0.9053030303030303,478,14,36
draw_05430,2133.62522769625,1685.6249999999998,0.8806818181818182,465,18,45
draw_05431,2318.9428947927295,1743.6249999999998,0.9109848484848485,481,8,39
draw_05432,2399.761577842011,1761.7499999999998,0.9204545454545454,486,10,32
draw_05433,2296.4011848234904,1703.7499999999998,0.8901515151515151,470,18,40
draw_05434,2177.949758466134,1703.7499999999998,0.8901515151515151,470,23,35
draw_05435,2318.8065578407254,1696.4999999999998,0.8863636363636364,468,10,50
draw_05436,2253.3791317707614,1732.7499999999998,0.9053030303030303,478,20,30
draw_05437,2412.7510883962777,1794.3749999999998,0.9375,495,8,25
draw_05438,2189.531721628277,1750.8749999999998,0.9147727272727273,483,9,36
draw_05439,2187.145574671865,1772.6249999999998,0.9261363636363636,489,10,29
draw_05440,1961.866883205761,1605.8749999999998,0.8390151515151515,443,16,69
draw_05441,2107.326908486054,1801.6249999999998,0.9412878787878788,497,5,26
draw_05442,2306.088344247007,1725.4999999999998,0.9015151515151515,476,7,45
draw_05443,2305.9864276479316,1776.2499999999998,0.928030303030303,490,11,27
draw_05444,2129.0217775698566,1754.4999999999998,0.9166666666666666,484,18,26
draw_05445,2165.600966239857,1772.6249999999998,0.9261363636363636,489,7,32
draw_05446,2191.6748923116115,1678.3749999999998,0.8768939393939394,463,19,46
draw_05447,2176.6737652813995,1700.1249999999998,0.8882575757575758,469,10,49
draw_05448,2082.61040191065,1685.6249999999998,0.8806818181818182,465,15,48
draw_05449,2325.2081933858194,1732.7499999999998,0.9053030303030303,478,23,27
draw_05450,2199.369489129794,1674.7499999999998,0.875,462,18,48
draw_05451,2150.25181188407,1642.1249999999998,0.8579545454545454,453,15,60
draw_05452,2041.570816528496,1638.4999999999998,0.8560606060606061,452,23,53
draw_05453,2071.3974003495237,1613.1249999999998,0.8428030303030303,445,30,53
draw_05454,1997.7706124978004,1652.9999999999998,0.8636363636363636,456,25,47
draw_05455,2036.827489233406,1732.7499999999998,0.9053030303030303,478,15,35
draw_05456,2242.173405803209,1692.8749999999998,0.884469696969697,467,16,45
draw_05457,2024.1119393048953,1649.3749999999998,0.8617424242424242,455,14,59
draw_05458,2402.6188782442596,1714.6249999999998,0.8958333333333334,473,19,36
draw_05459,2250.4828386997356,1732.7499999999998,0.9053030303030303,478,8,42
draw_05460,2166.5320411020107,1703.7499999999998,0.8901515151515151,470,13,45
draw_05461,2039.4804856990474,1700.1249999999998,0.8882575757575758,469,20,39
draw_05462,2195.9068703534977,1790.7499999999998,0.9356060606060606,494,7,27
draw_05463,2289.5472906156406,1729.1249999999998,0.9034090909090909,477,17,34
draw_05464,2209.0824675279428,1812.4999999999998,0.946969696969697,500,7,21
draw_05465,2286.9213804116303,1776.2499999999998,0.928030303030303,490,14,24
draw_05466,2311.6988877339877,1768.9999999999998,0.9242424242424242,488,12,28
draw_05467,2183.2599045718616,1678.3749999999998,0.8768939393939394,463,25,40
draw_05468,2240.577093764221,1718.2499999999998,0.8977272727272727,474,14,40
draw_05469,2173.338455281071,1700.1249999999998,0.8882575757575758,469,14,45
draw_05470,2239.241807065123,1678.3749999999998,0.8768939393939394,463,22,43
draw_05471,2286.757224683077,1790.7499999999998,0.9356060606060606,494,9,25
draw_05472,2442.696425099388,1765.3749999999998,0.9223484848484849,487,9,32
draw_05473,2082.7074740195962,1707.3749999999998,0.8920454545454546,471,14,43
draw_05474,2103.2763115314083,1645.7499999999998,0.8598484848484849,454,20,54
draw_05475,2156.737610975668,1667.4999999999998,0.8712121212121212,460,9,59
draw_05476,2129.957419116592,1729.1249999999998,0.9034090909090909,477,6,45
draw_05477,2261.9987932172535,1725.4999999999998,0.9015151515151515,476,13,39
draw_05478,2068.421937199004,1736.3749999999998,0.9071969696969697,479,22,27
draw_05479,2590.325138165261,1826.9999999999998,0.9545454545454546,504,3,21
draw_05480,2105.0354539529653,1696.4999999999998,0.8863636363636364,468,14,46
draw_05481,2354.295331284405,1725.4999999999998,0.9015151515151515,476,11,41
draw_05482,2160.6542563180537,1736.3749999999998,0.9071969696969697,479,16,33
draw_05483,2404.6655133577297,1747.2499999999998,0.9128787878787878,482,13,33
draw_05484,2008.5999445700954,1725.4999999999998,0.9015151515151515,476,11,41
draw_05485,2343.7903135436345,1776.2499999999998,0.928030303030303,490,17,21
draw_05486,2200.7965649802527,1681.9999999999998,0.8787878787878788,464,19,45
draw_05487,2374.9811783903615,1736.3749999999998,0.9071969696969697,479,15,34
draw_05488,2268.3347928752614,1707.3749999999998,0.8920454545454546,471,11,46
draw_05489,2257.9171500663247,1772.6249999999998,0.9261363636363636,489,7,32
draw_05490,2335.011068679509,1765.3749999999998,0.9223484848484849,487,11,30
draw_05491,2204.556474709415,1794.3749999999998,0.9375,495,7,26
draw_05492,2211.729481303957,1790.7499999999998,0.9356060606060606,494,12,22
draw_05493,2301.130390912259,1747.2499999999998,0.9128787878787878,482,20,26
draw_05494,2326.6243840720003,1721.8749999999998,0.8996212121212122,475,9,44
draw_05495,2245.979919305723,1652.9999999999998,0.8636363636363636,456,27,45
draw_05496,2228.766465366771,1761.7499999999998,0.9204545454545454,486,18,24
draw_05497,2255.8365723214647,1797.9999999999998,0.9393939393939394,496,6,26
draw_05498,2223.284816911995,1768.9999999999998,0.9242424242424242,488,13,27
draw_05499,2057.1566741989573,1747.2499999999998,0.9128787878787878,482,13,33
draw_05500,2422.0271506076097,1783.4999999999998,0.9318181818181818,492,16,20
draw_05501,2036.476861644072,1667.4999999999998,0.8712121212121212,460,25,43
draw_05502,2086.399633019972,1692.8749999999998,0.884469696969697,467,19,42
draw_05503,2203.4093182883043,1696.4999999999998,0.8863636363636364,468,25,35
draw_05504,1985.4150196351493,1710.9999999999998,0.8939393939393939,472,16,40
draw_05505,2289.925994618703,1700.1249999999998,0.8882575757575758,469,11,48
draw_05506,2343.7512801757866,1703.7499999999998,0.8901515151515151,470,13,45
draw_05507,2235.7443600684337,1689.2499999999998,0.8825757575757576,466,13,49
draw_05508,1881.544034810477,1609.4999999999998,0.8409090909090909,444,13,71
draw_05509,2279.321317524227,1692.8749999999998,0.884469696969697,467,21,40
draw_05510,2266.0265236650525,1656.6249999999998,0.865530303030303,457,21,50
draw_05511,2179.533332008442,1725.4999999999998,0.9015151515151515,476,14,38
draw_05512,2157.116165094086,1681.9999999999998,0.8787878787878788,464,17,47
draw_05513,2281.939153845964,1703.7499999999998,0.8901515151515151,470,15,43
draw_05514,2309.4690486157942,1638.4999999999998,0.8560606060606061,452,17,59
draw_05515,2054.840465679368,1700.1249999999998,0.8882575757575758,469,14,45
draw_05516,1939.8452186259435,1598.6249999999998,0.8352272727272727,441,24,63
draw_05517,2309.6413919931065,1797.9999999999998,0.9393939393939394,496,5,27
draw_05518,2126.960373226189,1671.1249999999998,0.8731060606060606,461,20,47
draw_05519,1967.764328572444,1692.8749999999998,0.884469696969697,467,20,41
draw_05520,2578.8610065671332,1750.8749999999998,0.9147727272727273,483,13,32
draw_05521,2206.8297445188045,1638.4999999999998,0.8560606060606061,452,16,60
draw_05522,2148.200449842479,1743.6249999999998,0.9109848484848485,481,19,28
draw_05523,2094.796008211723,1692.8749999999998,0.884469696969697,467,16,45
draw_05524,2110.291629403252,1685.6249999999998,0.8806818181818182,465,20,43
draw_05525,2042.1112053099157,1663.8749999999998,0.8693181818181818,459,14,55
draw_05526,2324.5519341130343,1703.7499999999998,0.8901515151515151,470,18,40
draw_05527,1968.8536373147042,1714.6249999999998,0.8958333333333334,473,17,38
draw_05528,2128.709699672324,1667.4999999999998,0.8712121212121212,460,20,48
draw_05529,2198.7940162075,1703.7499999999998,0.8901515151515151,470,15,43
draw_05530,2247.8424462908224,1696.4999999999998,0.8863636363636364,468,24,36
draw_05531,2297.5896081191913,1743.6249999999998,0.9109848484848485,481,11,36
draw_05532,2176.5668576788466,1718.2499999999998,0.8977272727272727,474,24,30
draw_05533,2379.2064986006712,1754.4999999999998,0.9166666666666666,484,9,35
draw_05534,2299.5359171116866,1765.3749999999998,0.9223484848484849,487,20,21
draw_05535,2182.5437378499337,1634.8749999999998,0.8541666666666666,451,20,57
draw_05536,2243.6244642881693,1743.6249999999998,0.9109848484848485,481,10,37
draw_05537,2179.038381020459,1663.8749999999998,0.8693181818181818,459,16,53
draw_05538,2159.3641388416254,1729.1249999999998,0.9034090909090909,477,15,36
draw_05539,2168.277911660602,1703.7499999999998,0.8901515151515151,470,18,40
draw_05540,2052.6362306164115,1620.3749999999998,0.8465909090909091,447,12,69
draw_05541,2212.1132509426784,1700.1249999999998,0.8882575757575758,469,17,42
draw_05542,2191.163501223204,1689.2499999999998,0.8825757575757576,466,14,48
draw_05543,2265.6820456728783,1787.1249999999998,0.9337121212121212,493,13,22
draw_05544,2397.1016093800927,1743.6249999999998,0.9109848484848485,481,11,36
draw_05545,2260.8785275004802,1638.4999999999998,0.8560606060606061,452,29,47
draw_05546,2402.0153993723698,1790.7499999999998,0.9356060606060606,494,11,23
draw_05547,1972.6214916988683,1678.3749999999998,0.8768939393939394,463,13,52
draw_05548,2222.1571237062367,1721.8749999999998,0.8996212121212122,475,9,44
draw_05549,2305.205080803474,1750.8749999999998,0.9147727272727273,483,8,37
draw_05550,2162.772681935278,1750.8749999999998,0.9147727272727273,483,14,31
draw_05551,2268.638101427579,1761.7499999999998,0.9204545454545454,486,13,29
draw_05552,2080.8314227098167,1700.1249999999998,0.8882575757575758,469,13,46
draw_05553,1998.9778090661762,1652.9999999999998,0.8636363636363636,456,20,52
draw_05554,2087.519065836746,1656.6249999999998,0.865530303030303,457,22,49
draw_05555,2129.9493335975108,1649.3749999999998,0.8617424242424242,455,15,58
draw_05556,2256.2591707628917,1725.4999999999998,0.9015151515151515,476,23,29
draw_05557,2379.5027996477133,1776.2499999999998,0.928030303030303,490,8,30
draw_05558,2131.674879802596,1620.3749999999998,0.8465909090909091,447,17,64
draw_05559,2140.171419425579,1696.4999999999998,0.8863636363636364,468,12,48
draw_05560,2250.219921562053,1703.7499999999998,0.8901515151515151,470,18,40
draw_05561,2311.557291966842,1736.3749999999998,0.9071969696969697,479,15,34
draw_05562,2149.1720285812326,1642.1249999999998,0.8579545454545454,453,20,55
draw_05563,2322.880687440634,1747.2499999999998,0.9128787878787878,482,8,38
draw_05564,2227.3229228107225,1674.7499999999998,0.875,462,12,54
draw_05565,2245.634275917326,1718.2499999999998,0.8977272727272727,474,24,30
draw_05566,2171.0752878928665,1681.9999999999998,0.8787878787878788,464,11,53
draw_05567,2333.2001717333305,1613.1249999999998,0.8428030303030303,445,23,60
draw_05568,2143.0047078365615,1783.4999999999998,0.9318181818181818,492,7,29
draw_05569,2100.691376939791,1674.7499999999998,0.875,462,16,50
draw_05570,2134.4083409088435,1663.8749999999998,0.8693181818181818,459,16,53
draw_05571,2337.860783767324,1750.8749999999998,0.9147727272727273,483,12,33
draw_05572,2225.996347468665,1718.2499999999998,0.8977272727272727,474,15,39
draw_05573,2111.767107300223,1685.6249999999998,0.8806818181818182,465,15,48
draw_05574,2074.1204440004813,1667.4999999999998,0.8712121212121212,460,18,50
draw_05575,2372.4043792981824,1768.9999999999998,0.9242424242424242,488,12,28
draw_05576,2282.7112498866086,1652.9999999999998,0.8636363636363636,456,18,54
draw_05577,2219.129891118609,1700.1249999999998,0.8882575757575758,469,15,44
draw_05578,2188.6172692981054,1758.1249999999998,0.9185606060606061,485,9,34
draw_05579,2076.8077665498313,1631.2499999999998,0.8522727272727273,450,21,57
draw_05580,2106.437335135825,1725.4999999999998,0.9015151515151515,476,15,37
draw_05581,1880.3695826608607,1645.7499999999998,0.8598484848484849,454,8,66
draw_05582,2129.9626654499957,1736.3749999999998,0.9071969696969697,479,16,33
draw_05583,2228.4340494600115,1678.3749999999998,0.8768939393939394,463,16,49
draw_05584,2263.191301668532,1750.8749999999998,0.9147727272727273,483,10,35
draw_05585,2337.577012299745,1747.2499999999998,0.9128787878787878,482,12,34
draw_05586,2095.910783443911,1685.6249999999998,0.8806818181818182,465,22,41
draw_05587,1999.289034789454,1707.3749999999998,0.8920454545454546,471,6,51
draw_05588,2327.9066934309517,1747.2499999999998,0.9128787878787878,482,12,34
draw_05589,2314.26891504195,1714.6249999999998,0.8958333333333334,473,14,41
draw_05590,2301.156380865653,1776.2499999999998,0.928030303030303,490,4,34
draw_05591,2376.013695835898,1714.6249999999998,0.8958333333333334,473,20,35
draw_05592,1999.12551463804,1674.7499999999998,0.875,462,25,41
draw_05593,2189.5930864661536,1747.2499999999998,0.9128787878787878,482,17,29
draw_05594,2053.652589865931,1631.2499999999998,0.8522727272727273,450,16,62
draw_05595,2407.047528782493,1710.9999999999998,0.8939393939393939,472,16,40
draw_05596,1964.4353658779512,1729.1249999999998,0.9034090909090909,477,21,30
draw_05597,1976.2554985984034,1652.9999999999998,0.8636363636363636,456,20,52
draw_05598,2284.1613098313237,1826.9999999999998,0.9545454545454546,504,5,19
draw_05599,2019.8244646976486,1696.4999999999998,0.8863636363636364,468,14,46
draw_05600,2169.0644363008196,1696.4999999999998,0.8863636363636364,468,11,49
draw_05601,2250.2905439074425,1819.7499999999998,0.9507575757575758,502,8,18
draw_05602,2255.311295302958,1663.8749999999998,0.8693181818181818,459,11,58
draw_05603,2157.1760793892236,1794.3749999999998,0.9375,495,13,20
draw_05604,2416.5984898655865,1754.4999999999998,0.9166666666666666,484,13,31
draw_05605,2118.376690218091,1714.6249999999998,0.8958333333333334,473,11,44
draw_05606,2077.6002107208637,1678.3749999999998,0.8768939393939394,463,20,45
draw_05607,2110.6023320768954,1801.6249999999998,0.9412878787878788,497,7,24
draw_05608,2287.458919025219,1761.7499999999998,0.9204545454545454,486,11,31
draw_05609,2277.500546751311,1761.7499999999998,0.9204545454545454,486,13,29
draw_05610,2180.780848604525,1681.9999999999998,0.8787878787878788,464,18,46
draw_05611,2364.584392994691,1768.9999999999998,0.9242424242424242,488,16,24
draw_05612,2248.9035740228524,1681.9999999999998,0.8787878787878788,464,19,45
draw_05613,2121.4741501611466,1750.8749999999998,0.9147727272727273,483,21,24
draw_05614,2205.595803663545,1703.7499999999998,0.8901515151515151,470,20,38
draw_05615,2349.8886345301903,1765.3749999999998,0.9223484848484849,487,12,29
draw_05616,2091.504010393662,1732.7499999999998,0.9053030303030303,478,17,33
draw_05617,2068.9800750388586,1663.8749999999998,0.8693181818181818,459,17,52
draw_05618,2205.300128437299,1689.2499999999998,0.8825757575757576,466,11,51
draw_05619,2131.998061531714,1681.9999999999998,0.8787878787878788,464,17,47
draw_05620,2205.4383981374663,1652.9999999999998,0.8636363636363636,456,31,41
draw_05621,2334.845049113057,1714.6249999999998,0.8958333333333334,473,14,41
draw_05622,2304.713823946833,1721.8749999999998,0.8996212121212122,475,22,31
draw_05623,2121.1370413380755,1725.4999999999998,0.9015151515151515,476,16,36
draw_05624,2263.569199206924,1783.4999999999998,0.9318181818181818,492,14,22
draw_05625,2362.9705763795673,1692.8749999999998,0.884469696969697,467,16,45
draw_05626,1956.1977493702163,1620.3749999999998,0.8465909090909091,447,14,67
draw_05627,2193.6716507000333,1729.1249999999998,0.9034090909090909,477,15,36
draw_05628,2153.4100271533734,1739.9999999999998,0.9090909090909091,480,9,39
draw_05629,2263.637757061401,1790.7499999999998,0.9356060606060606,494,13,21
draw_05630,2209.2848558233723,1750.8749999999998,0.9147727272727273,483,9,36
draw_05631,2328.1269898913133,1754.4999999999998,0.9166666666666666,484,18,26
draw_05632,2255.867916715901,1721.8749999999998,0.8996212121212122,475,11,42
draw_05633,2213.307235368128,1703.7499999999998,0.8901515151515151,470,17,41
draw_05634,2116.7532723678783,1736.3749999999998,0.9071969696969697,479,17,32
draw_05635,2225.9497131579324,1685.6249999999998,0.8806818181818182,465,12,51
draw_05636,2320.4126976708994,1703.7499999999998,0.8901515151515151,470,18,40
draw_05637,2117.841398852291,1555.1249999999998,0.8125,429,27,72
draw_05638,2019.872922016079,1660.2499999999998,0.8674242424242424,458,21,49
draw_05639,2006.282654708799,1703.7499999999998,0.8901515151515151,470,18,40
draw_05640,2063.25091601372,1627.6249999999998,0.8503787878787878,449,19,60
draw_05641,2464.6479168861315,1696.4999999999998,0.8863636363636364,468,25,35
draw_05642,2230.478151944553,1772.6249999999998,0.9261363636363636,489,13,26
draw_05643,2008.4856497683686,1605.8749999999998,0.8390151515151515,443,21,64
draw_05644,2198.2068831091283,1638.4999999999998,0.8560606060606061,452,18,58
draw_05645,2404.162898280613,1787.1249999999998,0.9337121212121212,493,16,19
draw_05646,2117.872561094125,1736.3749999999998,0.9071969696969697,479,19,30
draw_05647,2325.039450092331,1758.1249999999998,0.9185606060606061,485,9,34
draw_05648,2256.412299909578,1721.8749999999998,0.8996212121212122,475,10,43
draw_05649,2310.6536201941376,1808.8749999999998,0.9450757575757576,499,7,22
draw_05650,2303.4679177265175,1729.1249999999998,0.9034090909090909,477,19,32
draw_05651,2284.8241496356873,1696.4999999999998,0.8863636363636364,468,12,48
draw_05652,2175.578470808322,1681.9999999999998,0.8787878787878788,464,9,55
draw_05653,2127.783560966603,1710.9999999999998,0.8939393939393939,472,15,41
draw_05654,2166.4384602213563,1725.4999999999998,0.9015151515151515,476,8,44
draw_05655,2297.276254223097,1758.1249999999998,0.9185606060606061,485,6,37
draw_05656,2043.5274332537736,1634.8749999999998,0.8541666666666666,451,18,59
draw_05657,2323.892155316016,1732.7499999999998,0.9053030303030303,478,20,30
draw_05658,1991.4499559641158,1700.1249999999998,0.8882575757575758,469,20,39
draw_05659,2160.5834801887645,1696.4999999999998,0.8863636363636364,468,17,43
draw_05660,2147.751907429923,1700.1249999999998,0.8882575757575758,469,24,35
draw_05661,2237.1286906362643,1747.2499999999998,0.9128787878787878,482,13,33
draw_05662,1959.332868782547,1743.6249999999998,0.9109848484848485,481,15,32
draw_05663,2109.823826945859,1689.2499999999998,0.8825757575757576,466,10,52
draw_05664,1958.6007854056359,1642.1249999999998,0.8579545454545454,453,17,58
draw_05665,2224.01028890317,1729.1249999999998,0.9034090909090909,477,18,33
draw_05666,2294.5631560031643,1696.4999999999998,0.8863636363636364,468,6,54
draw_05667,2353.9513009068187,1768.9999999999998,0.9242424242424242,488,12,28
draw_05668,2034.3046599752613,1725.4999999999998,0.9015151515151515,476,11,41
draw_05669,2068.3252340174686,1692.8749999999998,0.884469696969697,467,27,34
draw_05670,2228.974736670546,1750.8749999999998,0.9147727272727273,483,13,32
draw_05671,2050.872382608353,1623.9999999999998,0.8484848484848485,448,31,49
draw_05672,2123.138785527573,1689.2499999999998,0.8825757575757576,466,32,30
draw_05673,2387.405793488806,1805.2499999999998,0.9431818181818182,498,9,21
draw_05674,2355.807785654628,1783.4999999999998,0.9318181818181818,492,7,29
draw_05675,2302.0140983046067,1685.6249999999998,0.8806818181818182,465,15,48
draw_05676,2299.6566992270778,1703.7499999999998,0.8901515151515151,470,18,40
draw_05677,2503.0020555709066,1797.9999999999998,0.9393939393939394,496,12,20
draw_05678,2553.0918623129946,1758.1249999999998,0.9185606060606061,485,12,31
draw_05679,2233.6951836200587,1739.9999999999998,0.9090909090909091,480,12,36
draw_05680,2249.826216821674,1652.9999999999998,0.8636363636363636,456,22,50
draw_05681,2042.8013207068784,1721.8749999999998,0.8996212121212122,475,12,41
draw_05682,1940.0589459476591,1660.2499999999998,0.8674242424242424,458,25,45
draw_05683,2222.424980045438,1700.1249999999998,0.8882575757575758,469,19,40
draw_05684,2160.558890220953,1707.3749999999998,0.8920454545454546,471,9,48
draw_05685,2225.803598762448,1729.1249999999998,0.9034090909090909,477,9,42
draw_05686,2120.7795235407643,1750.8749999999998,0.9147727272727273,483,6,39
draw_05687,2228.3479528749453,1721.8749999999998,0.8996212121212122,475,17,36
draw_05688,2047.2368514964733,1710.9999999999998,0.8939393939393939,472,23,33
draw_05689,2332.8792238117517,1754.4999999999998,0.9166666666666666,484,15,29
draw_05690,2376.6188013354026,1747.2499999999998,0.9128787878787878,482,10,36
draw_05691,2261.437031784233,1725.4999999999998,0.9015151515151515,476,12,40
draw_05692,2401.221732372676,1768.9999999999998,0.9242424242424242,488,15,25
draw_05693,2065.7089908505213,1627.6249999999998,0.8503787878787878,449,23,56
draw_05694,2257.5724353870173,1754.4999999999998,0.9166666666666666,484,19,25
draw_05695,2263.623619290174,1776.2499999999998,0.928030303030303,490,17,21
draw_05696,2028.1654264869953,1678.3749999999998,0.8768939393939394,463,17,48
draw_05697,2313.7073783479987,1761.7499999999998,0.9204545454545454,486,3,39
draw_05698,2212.271070394928,1743.6249999999998,0.9109848484848485,481,8,39
draw_05699,2235.7169185155153,1710.9999999999998,0.8939393939393939,472,18,38
draw_05700,2214.286765756693,1685.6249999999998,0.8806818181818182,465,13,50
draw_05701,2182.865896654318,1700.1249999999998,0.8882575757575758,469,26,33
draw_05702,2285.762339307181,1700.1249999999998,0.8882575757575758,469,27,32
draw_05703,2157.7605862907935,1718.2499999999998,0.8977272727272727,474,17,37
draw_05704,2366.440866044199,1776.2499999999998,0.928030303030303,490,12,26
draw_05705,2118.0535153377677,1710.9999999999998,0.8939393939393939,472,16,40
draw_05706,2432.8485859024026,1787.1249999999998,0.9337121212121212,493,8,27
draw_05707,2409.428099675466,1700.1249999999998,0.8882575757575758,469,21,38
draw_05708,2320.546362651237,1826.9999999999998,0.9545454545454546,504,14,10
draw_05709,2030.0068175369895,1656.6249999999998,0.865530303030303,457,20,51
draw_05710,2269.2933148807565,1674.7499999999998,0.875,462,12,54
draw_05711,2260.801052693158,1783.4999999999998,0.9318181818181818,492,10,26
draw_05712,2376.103620790119,1801.6249999999998,0.9412878787878788,497,14,17
draw_05713,2262.8730423412103,1710.9999999999998,0.8939393939393939,472,24,32
draw_05714,2122.2544691699172,1689.2499999999998,0.8825757575757576,466,15,47
draw_05715,2188.1486310940827,1703.7499999999998,0.8901515151515151,470,25,33
draw_05716,2370.5953944089383,1750.8749999999998,0.9147727272727273,483,10,35
draw_05717,1956.1727340696532,1663.8749999999998,0.8693181818181818,459,20,49
draw_05718,2284.6203369120904,1779.8749999999998,0.9299242424242424,491,11,26
draw_05719,2170.6086605354476,1703.7499999999998,0.8901515151515151,470,18,40
draw_05720,1963.461262612337,1631.2499999999998,0.8522727272727273,450,20,58
draw_05721,2268.9961938166944,1696.4999999999998,0.8863636363636364,468,15,45
draw_05722,2170.0932671376304,1739.9999999999998,0.9090909090909091,480,18,30
draw_05723,2321.307458475883,1718.2499999999998,0.8977272727272727,474,15,39
draw_05724,2228.119169153931,1750.8749999999998,0.9147727272727273,483,14,31
draw_05725,2320.1993191778606,1729.1249999999998,0.9034090909090909,477,17,34
draw_05726,2156.971130307393,1736.3749999999998,0.9071969696969697,479,13,36
draw_05727,2070.775170666683,1660.2499999999998,0.8674242424242424,458,19,51
draw_05728,2146.7028553135274,1725.4999999999998,0.9015151515151515,476,16,36
draw_05729,2323.217265868537,1736.3749999999998,0.9071969696969697,479,12,37
draw_05730,2169.1126180994643,1692.8749999999998,0.884469696969697,467,26,35
draw_05731,2294.4577619985116,1779.8749999999998,0.9299242424242424,491,23,14
draw_05732,2156.5562635978613,1696.4999999999998,0.8863636363636364,468,11,49
draw_05733,2337.10650144456,1732.7499999999998,0.9053030303030303,478,17,33
draw_05734,2237.1275866532924,1750.8749999999998,0.9147727272727273,483,20,25
draw_05735,2204.3251034811638,1732.7499999999998,0.9053030303030303,478,21,29
draw_05736,2412.246421672378,1772.6249999999998,0.9261363636363636,489,19,20
