scenario,scenario_label,draw_id,path_id,final_balance_uf,total_contributions_uf,contribution_density,months_cotizando,months_desempleado,months_informal,months_licencia,months_invalidez,baseline_final_balance_same_draw_uf,paired_gap_vs_baseline_uf,paired_gap_vs_baseline_pct
intermitente,Trayectoria intermitente,draw_01468,intermitente_01468,5360.148250689902,1780.2193229611216,0.7520833333333333,361,37,77,5,0,6680.943279148407,-1320.795028458505,-0.1976958901268896
intermitente,Trayectoria intermitente,draw_01469,intermitente_01469,5103.4716985129535,1584.7997264053677,0.6791666666666667,326,35,113,6,0,6986.521979387435,-1883.0502808744814,-0.26952613710085027
intermitente,Trayectoria intermitente,draw_01470,intermitente_01470,6489.0457819454505,2085.788803740809,0.8854166666666666,425,22,26,7,0,6902.128645190163,-413.0828632447128,-0.05984861837261968
intermitente,Trayectoria intermitente,draw_01471,intermitente_01471,6515.127928108874,2015.8435872832372,0.8625,414,47,13,6,0,7031.243043984316,-516.1151158754419,-0.07340311131998367
intermitente,Trayectoria intermitente,draw_01472,intermitente_01472,5148.687504141076,1795.1920809622516,0.7541666666666667,362,48,66,4,0,7183.503090793728,-2034.8155866526522,-0.2832622970901818
intermitente,Trayectoria intermitente,draw_01473,intermitente_01473,5689.153848380566,1941.65483582419,0.8166666666666667,392,33,48,7,0,7151.387797383879,-1462.2339490033128,-0.20446855777255257
intermitente,Trayectoria intermitente,draw_01474,intermitente_01474,5903.5666823984075,1818.7883902365752,0.7770833333333333,373,16,83,8,0,7001.303172549065,-1097.7364901506571,-0.1567903093319395
intermitente,Trayectoria intermitente,draw_01475,intermitente_01475,6092.181035317259,2030.7057652867468,0.8583333333333333,412,32,30,6,0,6706.75050378397,-614.5694684667114,-0.09163446114775986
intermitente,Trayectoria intermitente,draw_01476,intermitente_01476,6391.797848289348,2140.9173880881135,0.9020833333333333,433,21,23,3,0,7136.257319791778,-744.4594715024305,-0.10432071576759683
intermitente,Trayectoria intermitente,draw_01477,intermitente_01477,6125.312740808538,2052.930491545278,0.8666666666666667,416,32,27,5,0,7087.399129338603,-962.086388530065,-0.13574604322020833
intermitente,Trayectoria intermitente,draw_01478,intermitente_01478,5872.016083797771,1819.3911813050547,0.775,372,45,62,1,0,7185.211350301949,-1313.195266504178,-0.1827636241276317
intermitente,Trayectoria intermitente,draw_01479,intermitente_01479,6034.458386668317,1832.2440724015928,0.7833333333333333,376,35,65,4,0,7080.537008514712,-1046.0786218463954,-0.14774001189294428
intermitente,Trayectoria intermitente,draw_01480,intermitente_01480,5952.886211830959,1987.7877243268372,0.8395833333333333,403,28,43,6,0,7223.513671772365,-1270.6274599414064,-0.17590157888212932
intermitente,Trayectoria intermitente,draw_01481,intermitente_01481,5454.814465533071,1873.726122346621,0.7875,378,41,46,15,0,6834.8947530556625,-1380.0802875225918,-0.20191683081961165
intermitente,Trayectoria intermitente,draw_01482,intermitente_01482,4971.018352600785,1505.2370470891442,0.6458333333333334,310,46,119,5,0,6962.505551357183,-1991.4871987563984,-0.2860302493214103
intermitente,Trayectoria intermitente,draw_01483,intermitente_01483,5114.554841290941,1713.8895331368512,0.7229166666666667,347,33,93,7,0,6826.459282006981,-1711.90444071604,-0.2507748702505612
intermitente,Trayectoria intermitente,draw_01484,intermitente_01484,6437.140357620345,1950.5223512739597,0.8375,402,29,46,3,0,7217.022578266978,-779.882220646633,-0.10806149103580964
intermitente,Trayectoria intermitente,draw_01485,intermitente_01485,5946.049354379009,1907.2437436683663,0.8104166666666667,389,32,53,6,0,6668.026809835448,-721.9774554564392,-0.10827452798952619
intermitente,Trayectoria intermitente,draw_01486,intermitente_01486,3415.6623689062067,517.750218017308,0.25625,123,0,14,0,343,7169.518067312966,-3753.8556984067595,-0.5235854994942012
intermitente,Trayectoria intermitente,draw_01487,intermitente_01487,6174.977430039964,1936.1868723340249,0.8291666666666667,398,23,56,3,0,6790.822718862614,-615.8452888226502,-0.09068787602303907
intermitente,Trayectoria intermitente,draw_01488,intermitente_01488,6083.131832594218,2030.9548999255142,0.85625,411,35,24,10,0,6967.504543278567,-884.3727106843489,-0.1269281857214558
intermitente,Trayectoria intermitente,draw_01489,intermitente_01489,6196.788871391506,1944.2209073697575,0.8291666666666667,398,38,31,13,0,6950.327601632139,-753.5387302406325,-0.10841772840515884
intermitente,Trayectoria intermitente,draw_01490,intermitente_01490,6552.95765411543,2172.741049311487,0.91875,441,19,12,8,0,6966.201636815057,-413.24398269962694,-0.059321277827462104
intermitente,Trayectoria intermitente,draw_01491,intermitente_01491,5492.4950778341845,1830.3094095101173,0.7729166666666667,371,22,77,10,0,6786.157790867217,-1293.6627130330326,-0.19063257190601113
intermitente,Trayectoria intermitente,draw_01492,intermitente_01492,6458.019408641853,1958.8238955580518,0.8375,402,25,43,10,0,7062.096781970865,-604.0773733290116,-0.08553796301279626
intermitente,Trayectoria intermitente,draw_01493,intermitente_01493,4853.745481645164,1575.2786308482468,0.66875,321,47,106,6,0,7033.8097621873685,-2180.064280542205,-0.30994075106521646
intermitente,Trayectoria intermitente,draw_01494,intermitente_01494,4442.458855023818,894.4147317986185,0.42083333333333334,202,6,21,5,246,4997.546317022312,-555.0874619984943,-0.11107199949459035
intermitente,Trayectoria intermitente,draw_01495,intermitente_01495,4882.315226273869,1031.1992407685975,0.4791666666666667,230,34,36,0,180,5852.951194829933,-970.6359685560647,-0.16583701730051215
intermitente,Trayectoria intermitente,draw_01496,intermitente_01496,6244.249518520159,1893.3108520664057,0.8125,390,24,65,1,0,7160.499235387933,-916.2497168677746,-0.127958915537561
intermitente,Trayectoria intermitente,draw_01497,intermitente_01497,5937.49070890859,2012.3363629732532,0.8458333333333333,406,40,27,7,0,6909.928274679437,-972.437565770847,-0.14073048620985285
intermitente,Trayectoria intermitente,draw_01498,intermitente_01498,5163.398771477137,1819.765031554408,0.7625,366,42,69,3,0,7044.092588378207,-1880.69381690107,-0.26698879852941715
intermitente,Trayectoria intermitente,draw_01499,intermitente_01499,5736.234388516318,1686.3023887766103,0.7270833333333333,349,49,70,12,0,6799.408415698676,-1063.1740271823583,-0.15636272484054203
intermitente,Trayectoria intermitente,draw_01500,intermitente_01500,6385.294557983502,1996.7227799082098,0.85,408,23,47,2,0,7170.36657437553,-785.0720163920278,-0.10948840735669085
intermitente,Trayectoria intermitente,draw_01501,intermitente_01501,5741.134738830143,1568.0286181974034,0.69375,333,34,6,3,104,6385.836421036817,-644.7016822066744,-0.10095806401849539
intermitente,Trayectoria intermitente,draw_01502,intermitente_01502,6072.5185830904065,1944.0304259183588,0.8291666666666667,398,34,22,5,21,7048.973949915332,-976.4553668249255,-0.13852446806625718
intermitente,Trayectoria intermitente,draw_01503,intermitente_01503,6166.932903337762,1999.7794484644428,0.8458333333333333,406,17,52,5,0,7004.787650432019,-837.8547470942576,-0.11961172685121768
intermitente,Trayectoria intermitente,draw_01504,intermitente_01504,2763.9640604599,446.71732381798296,0.21875,105,25,22,1,327,7181.03752700278,-4417.07346654288,-0.6151024068504594
intermitente,Trayectoria intermitente,draw_01505,intermitente_01505,5946.261548491582,1975.4055892548095,0.8333333333333334,400,35,36,9,0,6646.123343748168,-699.8617952565855,-0.10530376266864305
intermitente,Trayectoria intermitente,draw_01506,intermitente_01506,6708.468385163497,2118.2627152975247,0.9020833333333333,433,21,21,5,0,7032.959663467913,-324.4912783044156,-0.04613865198032585
intermitente,Trayectoria intermitente,draw_01507,intermitente_01507,5443.751281176821,1872.810882234324,0.7854166666666667,377,35,59,9,0,6050.292650898177,-606.5413697213562,-0.10024992256057463
intermitente,Trayectoria intermitente,draw_01508,intermitente_01508,5641.754155193734,1883.5008983423777,0.7916666666666666,380,37,59,4,0,7005.135905730531,-1363.381750536797,-0.19462602423194764
intermitente,Trayectoria intermitente,draw_01509,intermitente_01509,4723.126164244606,1144.4939279617734,0.5208333333333334,250,24,26,2,178,7112.560131999792,-2389.433967755186,-0.33594569654392004
intermitente,Trayectoria intermitente,draw_01510,intermitente_01510,6462.565351736345,2096.818282803794,0.8895833333333333,427,31,17,5,0,7201.033981422035,-738.4686296856898,-0.10255036034975906
intermitente,Trayectoria intermitente,draw_01511,intermitente_01511,5089.686293525674,1675.0181920832342,0.7020833333333333,337,41,93,9,0,5909.714451892302,-820.0281583666283,-0.13875935377961512
intermitente,Trayectoria intermitente,draw_01512,intermitente_01512,5310.070463802047,1605.5665747772532,0.6916666666666667,332,49,93,6,0,6796.006970701851,-1485.936506899804,-0.2186484671522262
intermitente,Trayectoria intermitente,draw_01513,intermitente_01513,5351.090575871254,1884.1679003586328,0.7854166666666667,377,39,46,18,0,6607.065358607366,-1255.9747827361116,-0.19009571035950001
intermitente,Trayectoria intermitente,draw_01514,intermitente_01514,6310.601869929401,1946.6405347295088,0.83125,399,51,20,10,0,6984.0594528330475,-673.4575829036467,-0.09642781357344576
intermitente,Trayectoria intermitente,draw_01515,intermitente_01515,6352.511505614717,2004.347349001497,0.8541666666666666,410,40,25,5,0,7037.194080492434,-684.6825748777173,-0.0972948261830241
intermitente,Trayectoria intermitente,draw_01516,intermitente_01516,679.1560640118308,80.8349296223978,0.041666666666666664,20,4,0,0,456,804.3549515490673,-125.19888753723649,-0.15565129212684292
intermitente,Trayectoria intermitente,draw_01517,intermitente_01517,5949.282986439133,1629.8125281503021,0.7145833333333333,343,34,99,4,0,6586.18781063999,-636.9048242008566,-0.09670310694328155
intermitente,Trayectoria intermitente,draw_01518,intermitente_01518,6628.802879824472,2056.8362961782937,0.8791666666666667,422,35,17,6,0,6886.736720826115,-257.9338410016426,-0.03745371014716259
intermitente,Trayectoria intermitente,draw_01519,intermitente_01519,6921.2141942636845,2139.141318399762,0.9166666666666666,440,6,32,2,0,7096.492125428956,-175.27793116527118,-0.024699235631812422
intermitente,Trayectoria intermitente,draw_01520,intermitente_01520,5519.075250145754,1710.0676051408175,0.7291666666666666,350,45,76,9,0,6996.931664553449,-1477.8564144076954,-0.21121492752237903
intermitente,Trayectoria intermitente,draw_01521,intermitente_01521,6140.488124514417,2108.1024044781393,0.8875,426,16,32,6,0,6949.790284720757,-809.30216020634,-0.11644986784502054
intermitente,Trayectoria intermitente,draw_01522,intermitente_01522,4489.507761779346,838.8952618108068,0.4,192,9,1,5,273,4584.361647323173,-94.85388554382735,-0.02069075104474205
intermitente,Trayectoria intermitente,draw_01523,intermitente_01523,6192.31665126076,1817.9200381254598,0.7833333333333333,376,25,74,5,0,6901.076690208258,-708.7600389474974,-0.10270282026471855
intermitente,Trayectoria intermitente,draw_01524,intermitente_01524,6125.967801662642,1922.821347819481,0.8166666666666667,392,21,58,9,0,6905.420448122964,-779.4526464603223,-0.11287547982283885
intermitente,Trayectoria intermitente,draw_01525,intermitente_01525,4938.783398152946,1470.4135561879903,0.6291666666666667,302,39,137,2,0,6636.045650209067,-1697.2622520561217,-0.25576410132179395
intermitente,Trayectoria intermitente,draw_01526,intermitente_01526,3698.0624196095323,775.3008792925416,0.3625,174,13,47,5,241,7135.573802427387,-3437.5113828178546,-0.4817428111595564
intermitente,Trayectoria intermitente,draw_01527,intermitente_01527,5502.8667919738,1229.2580686088554,0.5666666666666667,272,20,8,7,173,6927.75062059661,-1424.8838286228101,-0.20567770213704673
intermitente,Trayectoria intermitente,draw_01528,intermitente_01528,5703.61061878969,1921.8827338584233,0.80625,387,27,64,2,0,6726.613517728,-1023.00289893831,-0.15208290118678358
intermitente,Trayectoria intermitente,draw_01529,intermitente_01529,5240.847520235272,1960.8310404060032,0.8125,390,32,50,8,0,6878.145848592083,-1637.298328356811,-0.23804356063370724
intermitente,Trayectoria intermitente,draw_01530,intermitente_01530,4651.190023297339,1566.7209768901148,0.6583333333333333,316,55,101,8,0,6909.785565205334,-2258.5955419079946,-0.32686912214487474
intermitente,Trayectoria intermitente,draw_01531,intermitente_01531,4312.0893998474985,1612.1172899756475,0.66875,321,64,87,8,0,6707.0863935290245,-2394.996993681526,-0.3570845599949647
intermitente,Trayectoria intermitente,draw_01532,intermitente_01532,5367.302159856231,1778.9738389728834,0.7520833333333333,361,15,95,9,0,6338.234941274811,-970.9327814185799,-0.15318661905317377
intermitente,Trayectoria intermitente,draw_01533,intermitente_01533,5891.268409752258,1825.3833397497197,0.7770833333333333,373,19,87,1,0,7037.291655554607,-1146.0232458023493,-0.16285004258673597
intermitente,Trayectoria intermitente,draw_01534,intermitente_01534,5809.543123559554,1882.3630745250102,0.8,384,42,50,4,0,7010.042899430303,-1200.4997758707486,-0.17125426949502853
intermitente,Trayectoria intermitente,draw_01535,intermitente_01535,5638.779771035454,1829.2507389903408,0.7791666666666667,374,54,42,10,0,6695.135731182284,-1056.3559601468296,-0.1577796183021205
intermitente,Trayectoria intermitente,draw_01536,intermitente_01536,6122.311937158633,1937.356008080249,0.825,396,43,26,15,0,6862.449803736466,-740.1378665778329,-0.10785330133487359
intermitente,Trayectoria intermitente,draw_01537,intermitente_01537,4183.151636998347,1557.6196649329497,0.64375,309,54,108,9,0,5790.398301135666,-1607.2466641373185,-0.27757100298645965
intermitente,Trayectoria intermitente,draw_01538,intermitente_01538,5852.8666808535145,1795.0370697942244,0.7645833333333333,367,49,54,10,0,6948.876844634149,-1096.0101637806347,-0.1577247932702912
intermitente,Trayectoria intermitente,draw_01539,intermitente_01539,6558.379640463701,2040.105539879563,0.8729166666666667,419,22,33,6,0,6988.793108344893,-430.41346788119154,-0.0615862368807657
intermitente,Trayectoria intermitente,draw_01540,intermitente_01540,3336.6971257278146,598.4912239090669,0.2875,138,6,53,1,282,4603.910057903645,-1267.2129321758302,-0.27524710870499625
intermitente,Trayectoria intermitente,draw_01541,intermitente_01541,5187.840330461937,1537.366268642898,0.6625,318,43,115,4,0,6885.006821101098,-1697.1664906391607,-0.24650178783232324
intermitente,Trayectoria intermitente,draw_01542,intermitente_01542,6022.722985776916,1852.3749580827973,0.79375,381,36,52,11,0,6881.45358868809,-858.7306029111742,-0.1247891294831629
intermitente,Trayectoria intermitente,draw_01543,intermitente_01543,6207.953532728466,1978.4696465656689,0.8416666666666667,404,44,21,11,0,6889.941343321104,-681.9878105926382,-0.09898310836183477
intermitente,Trayectoria intermitente,draw_01544,intermitente_01544,491.2165635147701,52.25960475140341,0.027083333333333334,13,10,1,0,456,804.3549515490673,-313.13838803429724,-0.38930373640547566
intermitente,Trayectoria intermitente,draw_01545,intermitente_01545,5880.347706699415,1886.253854914247,0.8020833333333334,385,37,52,6,0,6779.35148409198,-899.0037773925651,-0.1326091115797895
intermitente,Trayectoria intermitente,draw_01546,intermitente_01546,4059.616642010038,1367.6780855590491,0.5729166666666666,275,47,150,8,0,7060.028984394503,-3000.412342384465,-0.4249858391540007
intermitente,Trayectoria intermitente,draw_01547,intermitente_01547,6312.662849926267,1926.262154659866,0.8291666666666667,398,25,53,4,0,7070.363339870493,-757.7004899442263,-0.10716570754878707
intermitente,Trayectoria intermitente,draw_01548,intermitente_01548,6274.271753429713,1925.2314020697602,0.8229166666666666,395,18,55,12,0,7051.689377421699,-777.4176239919861,-0.1102455854736234
intermitente,Trayectoria intermitente,draw_01549,intermitente_01549,4352.17966188168,1584.4649320859926,0.6583333333333333,316,24,138,2,0,6174.051771567832,-1821.8721096861518,-0.2950853308480612
intermitente,Trayectoria intermitente,draw_01550,intermitente_01550,5843.156350940663,1778.2034786598163,0.7625,366,36,72,6,0,6995.283873996139,-1152.1275230554756,-0.16470061026948846
intermitente,Trayectoria intermitente,draw_01551,intermitente_01551,6490.352211309905,2113.3888088810213,0.8979166666666667,431,36,6,7,0,6878.546535244763,-388.1943239348575,-0.05643551612914166
intermitente,Trayectoria intermitente,draw_01552,intermitente_01552,5903.190663220867,1793.468828301366,0.76875,369,27,78,6,0,6962.501432069365,-1059.3107688484988,-0.15214514196999673
intermitente,Trayectoria intermitente,draw_01553,intermitente_01553,5716.076421534602,1827.6216532243627,0.7770833333333333,373,29,65,13,0,6790.027760106405,-1073.9513385718037,-0.1581659717036229
intermitente,Trayectoria intermitente,draw_01554,intermitente_01554,6013.180715100623,1917.985754718483,0.8145833333333333,391,32,52,5,0,6996.592265138249,-983.4115500376256,-0.1405557895573888
intermitente,Trayectoria intermitente,draw_01555,intermitente_01555,6055.311770973223,1802.737018889645,0.7770833333333333,373,28,72,7,0,6988.705776005157,-933.3940050319334,-0.1335574904636313
intermitente,Trayectoria intermitente,draw_01556,intermitente_01556,6348.157619933935,2006.1698487585254,0.8541666666666666,410,49,17,4,0,7191.931721072675,-843.7741011387398,-0.11732231810077465
intermitente,Trayectoria intermitente,draw_01557,intermitente_01557,1347.0708835575267,167.39089554013864,0.08541666666666667,41,7,0,1,431,7148.52634108673,-5801.455457529203,-0.8115596391083952
intermitente,Trayectoria intermitente,draw_01558,intermitente_01558,5601.947435096581,1787.482102745061,0.7583333333333333,364,41,64,11,0,6511.1106396988,-909.1632046022187,-0.13963258419523283
intermitente,Trayectoria intermitente,draw_01559,intermitente_01559,5504.256631379785,1830.6869767230023,0.7729166666666667,371,27,77,5,0,6938.193153598192,-1433.936522218407,-0.20667290322910048
intermitente,Trayectoria intermitente,draw_01560,intermitente_01560,4178.675779057521,729.4575767102859,0.35208333333333336,169,2,4,7,298,4291.182562364721,-112.50678330719984,-0.02621813024081676
intermitente,Trayectoria intermitente,draw_01561,intermitente_01561,5669.015979806743,1800.624801401464,0.7645833333333333,367,28,83,2,0,6997.253547371816,-1328.2375675650728,-0.18982270094585352
intermitente,Trayectoria intermitente,draw_01562,intermitente_01562,5794.073463943605,1823.976118783557,0.7770833333333333,373,25,75,7,0,7056.684512468521,-1262.6110485249155,-0.17892411745119063
intermitente,Trayectoria intermitente,draw_01563,intermitente_01563,6030.45943045513,1941.992820941233,0.8208333333333333,394,27,54,5,0,7193.566364773643,-1163.1069343185127,-0.16168710697021726
intermitente,Trayectoria intermitente,draw_01564,intermitente_01564,2803.2827784368674,441.062395872321,0.21666666666666667,104,10,25,4,337,3515.862723209293,-712.5799447724257,-0.20267570177540384
intermitente,Trayectoria intermitente,draw_01565,intermitente_01565,6235.90920873691,1989.4119656890773,0.8458333333333333,406,42,26,6,0,6826.832631467703,-590.9234227307934,-0.08655894389544316
intermitente,Trayectoria intermitente,draw_01566,intermitente_01566,5871.351146122406,1799.0594179737784,0.76875,369,44,60,7,0,7058.732338511771,-1187.3811923893645,-0.16821450870308907
intermitente,Trayectoria intermitente,draw_01567,intermitente_01567,6460.109391103928,1951.1628956611503,0.8416666666666667,404,28,7,6,35,6807.252720539695,-347.14332943576665,-0.05099609838023533
intermitente,Trayectoria intermitente,draw_01568,intermitente_01568,6190.276737945893,1941.15152552423,0.8270833333333333,397,53,23,7,0,6555.248287789837,-364.97154984394456,-0.05567623586794723
intermitente,Trayectoria intermitente,draw_01569,intermitente_01569,5250.378923607873,1771.8583199931306,0.75,360,41,76,3,0,7152.179406126312,-1901.800482518439,-0.26590503041484415
intermitente,Trayectoria intermitente,draw_01570,intermitente_01570,6066.47032837783,1862.6524803344473,0.7958333333333333,382,46,44,8,0,6994.406463167215,-927.9361347893855,-0.13266831712968485
intermitente,Trayectoria intermitente,draw_01571,intermitente_01571,6175.059564417116,2042.9412400914591,0.8625,414,26,31,9,0,7131.746285733113,-956.6867213159967,-0.13414480591237876
intermitente,Trayectoria intermitente,draw_01572,intermitente_01572,5372.306637894118,1644.2867760521344,0.7041666666666667,338,46,87,9,0,7011.143775480025,-1638.8371375859078,-0.23374747260459694
intermitente,Trayectoria intermitente,draw_01573,intermitente_01573,5472.563790798369,1213.8697735342876,0.5604166666666667,269,7,14,3,187,7130.627816847653,-1658.0640260492837,-0.23252707456302069
intermitente,Trayectoria intermitente,draw_01574,intermitente_01574,6432.386048938217,2140.1529355311277,0.9041666666666667,434,41,3,2,0,7187.465580551803,-755.0795316135864,-0.10505504661569687
intermitente,Trayectoria intermitente,draw_01575,intermitente_01575,6270.385917612502,2158.0340702642948,0.90625,435,14,28,3,0,7129.359323288011,-858.9734056755087,-0.12048395468996453
intermitente,Trayectoria intermitente,draw_01576,intermitente_01576,6194.307611504054,1957.7842835178878,0.8375,402,31,42,5,0,6199.018113030818,-4.710501526764347,-0.0007598786518888678
intermitente,Trayectoria intermitente,draw_01577,intermitente_01577,5847.672382405747,1763.036572390719,0.7541666666666667,362,58,53,7,0,7059.237389755997,-1211.5650073502502,-0.17162831343629426
intermitente,Trayectoria intermitente,draw_01578,intermitente_01578,5623.703298291669,1850.286154346819,0.78125,375,36,60,9,0,6906.701304531658,-1282.998006239989,-0.18576132797261435
intermitente,Trayectoria intermitente,draw_01579,intermitente_01579,4154.963936249423,1030.2117749167528,0.4666666666666667,224,33,50,8,165,5745.290975377215,-1590.327039127792,-0.2768053081982287
intermitente,Trayectoria intermitente,draw_01580,intermitente_01580,4733.96590582344,1077.9402920696841,0.49583333333333335,238,8,40,6,188,5159.274166475987,-425.3082606525468,-0.08243567737030177
intermitente,Trayectoria intermitente,draw_01581,intermitente_01581,5328.64861753956,1661.927701176495,0.70625,339,50,85,6,0,6997.865005736855,-1669.2163881972947,-0.23853223616472596
intermitente,Trayectoria intermitente,draw_01582,intermitente_01582,5507.067927943417,1788.891836227877,0.75625,363,34,71,12,0,6985.546025032589,-1478.4780970891716,-0.21164817922479784
intermitente,Trayectoria intermitente,draw_01583,intermitente_01583,6555.904015184255,2001.3782670479868,0.8583333333333333,412,31,32,5,0,7164.784701512148,-608.8806863278933,-0.0849824121301771
intermitente,Trayectoria intermitente,draw_01584,intermitente_01584,5849.940625685837,1872.212872182623,0.8,384,37,58,1,0,7205.467197745318,-1355.5265720594807,-0.18812473013320252
intermitente,Trayectoria intermitente,draw_01585,intermitente_01585,4451.176429052259,1627.5314628205037,0.6833333333333333,328,13,133,6,0,7028.210888779981,-2577.0344597277226,-0.3666700530915723
intermitente,Trayectoria intermitente,draw_01586,intermitente_01586,6626.281759897233,2193.968482501822,0.9270833333333334,445,17,15,3,0,6874.625323275193,-248.34356337795998,-0.03612466886553822
intermitente,Trayectoria intermitente,draw_01587,intermitente_01587,5225.350887477086,1760.3654093907512,0.7354166666666667,353,28,93,6,0,6417.046462088886,-1191.6955746118,-0.1857077990088103
intermitente,Trayectoria intermitente,draw_01588,intermitente_01588,5328.779679008728,1710.3041061083243,0.7229166666666667,347,31,86,16,0,6955.097074914823,-1626.317395906095,-0.23383101319632005
intermitente,Trayectoria intermitente,draw_01589,intermitente_01589,5710.05696285175,1860.1380165667085,0.7916666666666666,380,36,60,4,0,6993.683312875938,-1283.6263500241885,-0.1835408171343601
intermitente,Trayectoria intermitente,draw_01590,intermitente_01590,5697.907972405476,1807.8135794206376,0.7708333333333334,370,37,63,10,0,6364.211428132546,-666.3034557270694,-0.10469536772171362
intermitente,Trayectoria intermitente,draw_01591,intermitente_01591,5676.827961564314,1831.8157171036398,0.7791666666666667,374,30,62,14,0,6663.68329850281,-986.8553369384963,-0.14809457363620837
intermitente,Trayectoria intermitente,draw_01592,intermitente_01592,5045.262581014923,1621.4045565076603,0.6833333333333333,328,53,88,11,0,6720.1210311757595,-1674.8584501608366,-0.2492303996298414
intermitente,Trayectoria intermitente,draw_01593,intermitente_01593,5820.335908988172,1867.855141723464,0.79375,381,40,43,16,0,6920.82457714464,-1100.4886681564676,-0.1590112068135242
intermitente,Trayectoria intermitente,draw_01594,intermitente_01594,6405.920153914144,2020.362678478039,0.8625,414,36,29,1,0,7168.034696049892,-762.1145421357478,-0.10632126858366464
intermitente,Trayectoria intermitente,draw_01595,intermitente_01595,5699.369768727057,1751.7614999374066,0.75,360,35,82,3,0,6999.229579196971,-1299.859810469914,-0.1857146984195721
intermitente,Trayectoria intermitente,draw_01596,intermitente_01596,5990.758265096036,1995.577606500995,0.8416666666666667,404,30,39,7,0,7077.771672291286,-1087.0134071952507,-0.15358130461467
intermitente,Trayectoria intermitente,draw_01597,intermitente_01597,5674.517377776642,1948.0064361956338,0.8166666666666667,392,38,43,7,0,7034.484492324191,-1359.9671145475486,-0.19332861079322905
intermitente,Trayectoria intermitente,draw_01598,intermitente_01598,6324.639837989064,2012.440663461421,0.85625,411,38,28,3,0,7198.3098557825115,-873.6700177934472,-0.12137154905767422
intermitente,Trayectoria intermitente,draw_01599,intermitente_01599,5906.570767343788,1982.2350299799011,0.8375,402,43,29,6,0,7117.8262894547315,-1211.2555221109433,-0.1701721105368157
intermitente,Trayectoria intermitente,draw_01600,intermitente_01600,6214.604694933587,1915.3375418575674,0.8166666666666667,392,44,32,12,0,6985.282716869104,-770.6780219355169,-0.11032882320916926
intermitente,Trayectoria intermitente,draw_01601,intermitente_01601,2503.044044550176,348.5709075329024,0.175,84,4,29,3,360,3165.665424718709,-662.621380168533,-0.20931503847328137
intermitente,Trayectoria intermitente,draw_01602,intermitente_01602,6200.844649317285,2038.115878364579,0.8625,414,30,30,6,0,7103.611052178888,-902.7664028616027,-0.12708556200929633
intermitente,Trayectoria intermitente,draw_01603,intermitente_01603,6425.132247332968,1951.4455838605727,0.8354166666666667,401,47,31,1,0,7233.399050170075,-808.2668028371063,-0.11174093911189675
intermitente,Trayectoria intermitente,draw_01604,intermitente_01604,6595.50492460103,2043.0070488564888,0.8729166666666667,419,14,38,9,0,6862.508592815362,-267.0036682143318,-0.038907589637682705
intermitente,Trayectoria intermitente,draw_01605,intermitente_01605,5424.42727518864,1721.7035282884306,0.73125,351,45,77,7,0,6890.129424741135,-1465.702149552495,-0.2127249082273316
intermitente,Trayectoria intermitente,draw_01606,intermitente_01606,6294.05502248675,1981.0651153499025,0.84375,405,41,27,7,0,6722.007365428604,-427.9523429418541,-0.06366436685904575
intermitente,Trayectoria intermitente,draw_01607,intermitente_01607,5704.588873863517,1780.5912563875959,0.7604166666666666,365,40,68,7,0,6603.512457457763,-898.9235835942463,-0.13612809688562566
intermitente,Trayectoria intermitente,draw_01608,intermitente_01608,5101.999573937631,1268.7004158247762,0.5708333333333333,274,30,59,7,110,7049.518667564347,-1947.5190936267163,-0.2762627046563445
intermitente,Trayectoria intermitente,draw_01609,intermitente_01609,6411.304186052305,2034.738907744986,0.8625,414,18,43,5,0,7072.757449141342,-661.4532630890362,-0.09352127057168336
intermitente,Trayectoria intermitente,draw_01610,intermitente_01610,6399.208620289186,1996.9465881939523,0.85,408,21,48,3,0,6964.7455947300605,-565.5369744408745,-0.08119994718382728
intermitente,Trayectoria intermitente,draw_01611,intermitente_01611,5940.887114237547,1825.9648197132535,0.78125,375,39,61,5,0,7047.856566438026,-1106.9694522004784,-0.15706469644570797
intermitente,Trayectoria intermitente,draw_01612,intermitente_01612,6530.2421640508255,2082.7836347609546,0.8854166666666666,425,11,35,9,0,7088.996309344601,-558.7541452937758,-0.0788199232883271
intermitente,Trayectoria intermitente,draw_01613,intermitente_01613,3133.1657429231195,512.8499394408209,0.25,120,16,22,2,320,4056.262995469672,-923.0972525465527,-0.22757332391354668
intermitente,Trayectoria intermitente,draw_01614,intermitente_01614,6248.8519722252595,1964.6441963576028,0.8354166666666667,401,19,51,9,0,6984.441082693191,-735.5891104679313,-0.10531824977243409
intermitente,Trayectoria intermitente,draw_01615,intermitente_01615,5367.781498561202,1914.6889576950716,0.8,384,34,53,9,0,7023.744108507969,-1655.9626099467669,-0.23576636397400552
intermitente,Trayectoria intermitente,draw_01616,intermitente_01616,6379.8920889927795,1929.608080219302,0.8291666666666667,398,22,59,1,0,7118.4496940257,-738.557605032921,-0.1037525917550236
intermitente,Trayectoria intermitente,draw_01617,intermitente_01617,3157.928433074187,495.7437283567603,0.24375,117,18,11,3,331,7019.184494852245,-3861.2560617780578,-0.5501003805513076
intermitente,Trayectoria intermitente,draw_01618,intermitente_01618,5073.504729245477,1057.0278788765938,0.49375,237,8,16,5,214,5463.475635334702,-389.9709060892246,-0.07137780638520852
