scenario,scenario_label,representative_path_id,month,age,state,potential_wage_uf,contribution_uf,fund_proxy,monthly_return,opening_balance_uf,closing_balance_uf
intermitente,Trayectoria intermitente,intermitente_01033,229,44.0,cotizando,48.32435801774126,4.8324358017741265,B,0.0019426308161091155,1624.9973837135844,1632.9959771477625
intermitente,Trayectoria intermitente,intermitente_01033,230,44.08333333333333,cotizando,48.3644449145683,4.836444491456831,B,0.002034464008833928,1632.9959771477625,1641.1645327535455
intermitente,Trayectoria intermitente,intermitente_01033,231,44.16666666666667,cotizando,48.40456506500413,4.840456506500413,B,0.002128838703932372,1641.1645327535455,1649.5090683880487
intermitente,Trayectoria intermitente,intermitente_01033,232,44.25,cotizando,48.44471849663391,4.844471849663392,B,0.0020292575424467676,1649.5090683880487,1657.710649637113
intermitente,Trayectoria intermitente,intermitente_01033,233,44.33333333333333,cotizando,48.48490523706563,4.848490523706563,B,0.0016637911422552228,1657.710649637113,1665.3252913316944
intermitente,Trayectoria intermitente,intermitente_01033,234,44.41666666666667,cotizando,48.525125313930246,4.852512531393025,B,0.0011115413177173108,1665.3252913316944,1672.0342755000158
intermitente,Trayectoria intermitente,intermitente_01033,235,44.5,cotizando,48.56537875488158,4.856537875488158,B,0.000577450761188096,1672.0342755000158,1677.859135252117
intermitente,Trayectoria intermitente,intermitente_01033,236,44.58333333333333,cotizando,48.60566558759642,4.8605665587596425,B,0.00032366411192015634,1677.859135252117,1683.2643377887741
intermitente,Trayectoria intermitente,intermitente_01033,237,44.66666666666667,cotizando,48.6459858397745,4.86459858397745,B,0.0005796635122662496,1683.2643377887741,1689.1074831211677
intermitente,Trayectoria intermitente,intermitente_01033,238,44.75,cotizando,48.68633953913854,4.868633953913854,B,0.0014603122965805304,1689.1074831211677,1696.4498512289601
intermitente,Trayectoria intermitente,intermitente_01033,239,44.83333333333333,cotizando,48.726726713434246,4.872672671343425,B,0.002918537282271147,1696.4498512289601,1706.2878971154742
intermitente,Trayectoria intermitente,intermitente_01033,240,44.91666666666667,cotizando,48.76714739043038,4.876714739043038,B,0.004748421523807259,1706.2878971154742,1719.2899427282243
intermitente,Trayectoria intermitente,intermitente_01033,241,45.0,desempleado,48.80760159791868,0.0,C,0.005391510717494425,1719.2899427282243,1728.5595128809239
intermitente,Trayectoria intermitente,intermitente_01033,242,45.08333333333333,desempleado,48.84808936371398,0.0,C,0.006539380131184618,1728.5595128809239,1739.8632206150276
intermitente,Trayectoria intermitente,intermitente_01033,243,45.16666666666667,desempleado,48.88861071565417,0.0,C,0.007295261986735716,1739.8632206150276,1752.5559786304998
intermitente,Trayectoria intermitente,intermitente_01033,244,45.25,desempleado,48.929165681600246,0.0,C,0.00758553114765032,1752.5559786304998,1765.850046594402
intermitente,Trayectoria intermitente,intermitente_01033,245,45.33333333333333,desempleado,48.969754289436295,0.0,C,0.007462809315658052,1765.850046594402,1779.0282487721822
intermitente,Trayectoria intermitente,intermitente_01033,246,45.41666666666667,cotizando,49.01037656706955,4.901037656706955,C,0.007085519842852776,1779.0282487721822,1796.5693527861272
intermitente,Trayectoria intermitente,intermitente_01033,247,45.5,cotizando,49.05103254243039,4.9051032542430395,C,0.0066649578760359955,1796.5693527861272,1813.4812074046342
intermitente,Trayectoria intermitente,intermitente_01033,248,45.58333333333333,cotizando,49.091722243472375,4.9091722243472375,C,0.006396483378482285,1813.4812074046342,1830.0216834678702
intermitente,Trayectoria intermitente,intermitente_01033,249,45.66666666666667,cotizando,49.13244569817224,4.913244569817224,C,0.006396483378482286,1830.0216834678702,1846.6720588054768
intermitente,Trayectoria intermitente,intermitente_01033,250,45.75,cotizando,49.17320293452992,4.917320293452992,C,0.006664957876035973,1846.6720588054768,1863.93014431434
intermitente,Trayectoria intermitente,intermitente_01033,251,45.83333333333333,cotizando,49.213993980568596,4.9213993980568596,C,0.007085519842852748,1863.93014431434,1882.0933284087168
intermitente,Trayectoria intermitente,intermitente_01033,252,45.91666666666667,cotizando,49.25481886433468,4.925481886433468,C,0.007462809315658051,1882.0933284087168,1901.1012718514432
intermitente,Trayectoria intermitente,intermitente_01033,253,46.0,cotizando,49.29567761389787,4.929567761389787,C,0.0075855311476503325,1901.1012718514432,1920.4890959150982
intermitente,Trayectoria intermitente,intermitente_01033,254,46.08333333333333,cotizando,49.33657025735112,4.933657025735112,C,0.007295261986735719,1920.4890959150982,1939.4692163587586
intermitente,Trayectoria intermitente,intermitente_01033,255,46.16666666666667,cotizando,49.37749682281072,4.937749682281073,C,0.006539380131184624,1939.4692163587586,1957.1221823217054
intermitente,Trayectoria intermitente,intermitente_01033,256,46.25,cotizando,49.418457338416246,4.941845733841625,C,0.005391510717494485,1957.1221823217054,1972.6425172912188
intermitente,Trayectoria intermitente,intermitente_01033,257,46.33333333333333,cotizando,49.45945183233065,4.945945183233065,C,0.004033143983634247,1972.6425172912188,1985.5643614839853
intermitente,Trayectoria intermitente,intermitente_01033,258,46.41666666666667,cotizando,49.50048033274025,4.950048033274026,C,0.002702319080698892,1985.5643614839853,1995.893414586504
intermitente,Trayectoria intermitente,intermitente_01033,259,46.5,cotizando,49.5415428678547,4.954154286785471,C,0.001625594225301926,1995.893414586504,2004.100135126959
intermitente,Trayectoria intermitente,intermitente_01033,260,46.58333333333333,cotizando,49.58263946590711,4.958263946590711,C,0.0009546808647872539,2004.100135126959,2010.9764086833854
intermitente,Trayectoria intermitente,intermitente_01033,261,46.66666666666667,cotizando,49.62377015515396,4.962377015515397,C,0.0007274857373045115,2010.9764086833854,2017.4053524127758
intermitente,Trayectoria intermitente,intermitente_01033,262,46.75,cotizando,49.66493496387522,4.966493496387522,C,0.0008654187354095001,2017.4053524127758,2024.1220443945779
intermitente,Trayectoria intermitente,intermitente_01033,263,46.83333333333333,cotizando,49.706133920374285,4.9706133920374285,C,0.0012072091206136596,2024.1220443945779,2031.5421969496656
intermitente,Trayectoria intermitente,intermitente_01033,264,46.91666666666667,cotizando,49.747367052978035,4.974736705297804,C,0.0015678316112283596,2031.5421969496656,2039.7098492803495
intermitente,Trayectoria intermitente,intermitente_01033,265,47.0,cotizando,49.78863439003685,4.978863439003685,C,0.0018031838394452246,2039.7098492803495,2048.3756623628246
intermitente,Trayectoria intermitente,intermitente_01033,266,47.08333333333333,cotizando,49.829935959924626,4.982993595992463,C,0.001859408909267335,2048.3756623628246,2057.176689337628
intermitente,Trayectoria intermitente,intermitente_01033,267,47.16666666666667,cotizando,49.87127179103882,4.987127179103883,C,0.0017907727673775397,2057.176689337628,2065.8566833212217
intermitente,Trayectoria intermitente,intermitente_01033,268,47.25,cotizando,49.91264191180041,4.991264191180041,C,0.0017401825839269138,2065.8566833212217,2074.4516010446237
intermitente,Trayectoria intermitente,intermitente_01033,269,47.33333333333333,cotizando,49.95404635065397,4.995404635065397,C,0.0018885213993495085,2074.4516010446237,2083.3740858487286
intermitente,Trayectoria intermitente,intermitente_01033,270,47.41666666666667,cotizando,49.99548513606765,4.999548513606765,C,0.002389116273055828,2083.3740858487286,2093.363001796411
intermitente,Trayectoria intermitente,intermitente_01033,271,47.5,cotizando,50.03695829653325,5.003695829653325,C,0.003308608431662585,2093.363001796411,2105.3093713745498
intermitente,Trayectoria intermitente,intermitente_01033,272,47.58333333333333,cotizando,50.07846586056617,5.007846586056617,C,0.004593659277872384,2105.3093713745498,2120.0112962281446
intermitente,Trayectoria intermitente,intermitente_01033,273,47.66666666666667,cotizando,50.120007856705506,5.012000785670551,C,0.006074867913988199,2120.0112962281446,2137.9325328573213
intermitente,Trayectoria intermitente,intermitente_01033,274,47.75,cotizando,50.16158431351397,5.016158431351397,C,0.0075075376257473835,2137.9325328573213,2159.0369592185684
intermitente,Trayectoria intermitente,intermitente_01033,275,47.83333333333333,cotizando,50.203195259578024,5.020319525957802,C,0.008637229487622146,2159.0369592185684,2182.748738085402
intermitente,Trayectoria intermitente,intermitente_01033,276,47.91666666666667,cotizando,50.244840723507814,5.0244840723507815,C,0.009270095330130079,2182.748738085402,2208.054088487861
intermitente,Trayectoria intermitente,intermitente_01033,277,48.0,cotizando,50.286520733937216,5.028652073393722,C,0.009326320399952183,2208.054088487861,2233.7226592713337
intermitente,Trayectoria intermitente,intermitente_01033,278,48.08333333333333,cotizando,50.32823531952388,5.032823531952388,C,0.008860170643771311,2233.7226592713337,2258.591238410602
intermitente,Trayectoria intermitente,intermitente_01033,279,48.16666666666667,cotizando,50.36998450894921,5.036998450894921,C,0.008040511089060698,2258.591238410602,2281.8289648014925
intermitente,Trayectoria intermitente,intermitente_01033,280,48.25,cotizando,50.41176833091842,5.041176833091843,C,0.007097970577928234,2281.8289648014925,2303.102278615449
intermitente,Trayectoria intermitente,intermitente_01033,281,48.33333333333333,cotizando,50.4535868141605,5.045358681416051,C,0.00625528981362376,2303.102278615449,2322.5857697007878
intermitente,Trayectoria intermitente,intermitente_01033,282,48.41666666666667,cotizando,50.49543998742833,5.049543998742833,C,0.005662535998537961,2322.5857697007878,2340.8156324548227
intermitente,Trayectoria intermitente,intermitente_01033,283,48.5,cotizando,50.537327879498584,5.053732787949858,C,0.005357181325626347,2340.8156324548227,2358.43661279861
intermitente,Trayectoria intermitente,intermitente_01033,284,48.58333333333333,cotizando,50.579250519171836,5.057925051917184,C,0.005261070232638836,2358.43661279861,2375.929048608617
intermitente,Trayectoria intermitente,intermitente_01033,285,48.66666666666667,cotizando,50.62120793527256,5.0621207935272565,C,0.005214576226040094,2375.929048608617,2393.40702934852
intermitente,Trayectoria intermitente,intermitente_01033,286,48.75,cotizando,50.66320015664911,5.066320015664911,C,0.005036491537505198,2393.40702934852,2410.5532400911898
intermitente,Trayectoria intermitente,intermitente_01033,287,48.83333333333333,cotizando,50.7052272121738,5.0705227212173805,C,0.004590124108212787,2410.5532400911898,2426.711775682464
intermitente,Trayectoria intermitente,intermitente_01033,288,48.91666666666667,cotizando,50.74728913074289,5.074728913074289,C,0.0038342422526617273,2426.711775682464,2441.110563160911
intermitente,Trayectoria intermitente,intermitente_01033,289,49.0,cotizando,50.78938594127659,5.07893859412766,C,0.002842471107349381,2441.110563160911,2453.142724736879
intermitente,Trayectoria intermitente,intermitente_01033,290,49.08333333333333,cotizando,50.831517672719116,5.083151767271912,C,0.0017849108940162835,2453.142724736879,2462.6135906510754
intermitente,Trayectoria intermitente,intermitente_01033,291,49.16666666666667,cotizando,50.87368435403871,5.087368435403871,C,0.0008778694704849663,2462.6135906510754,2469.8672784207474
intermitente,Trayectoria intermitente,intermitente_01033,292,49.25,cotizando,50.9158860142276,5.09158860142276,C,0.0003178176748922745,2469.8672784207474,2475.7454526947413
intermitente,Trayectoria intermitente,intermitente_01033,293,49.33333333333333,cotizando,50.95812268230211,5.095812268230212,C,0.0002207334848429247,2475.7454526947413,2481.3888697007287
intermitente,Trayectoria intermitente,intermitente_01033,294,49.41666666666667,cotizando,51.000394387302606,5.100039438730261,C,0.0005862921724459537,2481.3888697007287,2487.946718123761
intermitente,Trayectoria intermitente,intermitente_01033,295,49.5,cotizando,51.04270115829357,5.104270115829357,C,0.001298431437301726,2487.946718123761,2496.2880440175168
intermitente,Trayectoria intermitente,intermitente_01033,296,49.58333333333333,cotizando,51.08504302436356,5.108504302436356,C,0.0021622003668215614,2496.2880440175168,2506.8050688542967
intermitente,Trayectoria intermitente,intermitente_01033,297,49.66666666666667,cotizando,51.12742001462529,5.112742001462529,C,0.002965192939341644,2506.8050688542967,2519.3661318127156
intermitente,Trayectoria intermitente,intermitente_01033,298,49.75,cotizando,51.1698321582156,5.11698321582156,C,0.0035439730917471005,2519.3661318127156,2533.429815258768
intermitente,Trayectoria intermitente,intermitente_01033,299,49.83333333333333,cotizando,51.21227948429555,5.1212279484295555,C,0.0038342422526616974,2533.429815258768,2548.2844628776006
intermitente,Trayectoria intermitente,intermitente_01033,300,49.91666666666667,cotizando,51.25476202205032,5.125476202205032,C,0.0038886221238150563,2548.2844628776006,2563.3391854600804
intermitente,Trayectoria intermitente,intermitente_01033,301,50.0,cotizando,51.29727980068935,5.129727980068935,C,0.0038562094921798374,2563.3391854600804,2578.373467644526
intermitente,Trayectoria intermitente,intermitente_01033,302,50.08333333333333,cotizando,51.33983284944631,5.133983284944631,C,0.003930245329703484,2578.373467644526,2593.66126902274
intermitente,Trayectoria intermitente,intermitente_01033,303,50.16666666666667,cotizando,51.38242119757909,5.138242119757909,C,0.004280456470229364,2593.66126902274,2609.9235593247968
intermitente,Trayectoria intermitente,intermitente_01033,304,50.25,cotizando,51.425044874369874,5.142504487436987,C,0.00499162263802326,2609.9235593247968,2628.119486776285
intermitente,Trayectoria intermitente,intermitente_01033,305,50.33333333333333,cotizando,51.467703909125134,5.146770390912514,C,0.006028094686140973,2628.119486776285,2649.1398354992216
intermitente,Trayectoria intermitente,intermitente_01033,306,50.41666666666667,cotizando,51.510398331175644,5.151039833117565,C,0.007235903576033221,2649.1398354992216,2673.497068168989
intermitente,Trayectoria intermitente,intermitente_01033,307,50.5,cotizando,51.5531281698765,5.15531281698765,C,0.00838230147426481,2673.497068168989,2701.105652788158
intermitente,Trayectoria intermitente,intermitente_01033,308,50.58333333333333,cotizando,51.59589345460719,5.15958934546072,C,0.00922079313438603,2701.105652788158,2731.219154098111
intermitente,Trayectoria intermitente,intermitente_01033,309,50.66666666666667,desempleado,51.63869421477153,0.0,C,0.009561672628169059,2731.219154098111,2757.334177525382
intermitente,Trayectoria intermitente,intermitente_01033,310,50.75,desempleado,51.68153047979776,0.0,C,0.009326320399952197,2757.334177525382,2783.0499595147226
intermitente,Trayectoria intermitente,intermitente_01033,311,50.83333333333333,desempleado,51.724402279138495,0.0,C,0.008568593345732357,2783.0499595147226,2806.8967828786613
intermitente,Trayectoria intermitente,intermitente_01033,312,50.91666666666667,desempleado,51.767309642270824,0.0,C,0.007456947442296787,2806.8967828786613,2827.827664664539
intermitente,Trayectoria intermitente,intermitente_01033,313,51.0,desempleado,51.81025259869625,0.0,C,0.006223206729410811,2827.827664664539,2845.4258208168935
intermitente,Trayectoria intermitente,intermitente_01033,314,51.08333333333333,desempleado,51.85323117794077,0.0,C,0.005094254151578766,2845.4258208168935,2859.9211431175995
intermitente,Trayectoria intermitente,intermitente_01033,315,51.16666666666667,desempleado,51.896245409554886,0.0,C,0.004228100590269373,2859.9211431175995,2872.013177390939
intermitente,Trayectoria intermitente,intermitente_01033,316,51.25,desempleado,51.939295323113576,0.0,C,0.0036741671192656654,2872.013177390939,2882.5654337734063
intermitente,Trayectoria intermitente,intermitente_01033,317,51.33333333333333,desempleado,51.98238094821639,0.0,C,0.0033697300354652714,2882.5654337734063,2892.2789010947868
intermitente,Trayectoria intermitente,intermitente_01033,318,51.41666666666667,cotizando,52.0255023144874,5.20255023144874,C,0.0031728522956860935,2892.2789010947868,2906.674732000784
intermitente,Trayectoria intermitente,intermitente_01033,319,51.5,cotizando,52.06865945157527,5.206865945157528,C,0.0029204646292522803,2906.674732000784,2920.385645157313
intermitente,Trayectoria intermitente,intermitente_01033,320,51.58333333333333,cotizando,52.11185238915326,5.211185238915327,C,0.0024922747517752983,2920.385645157313,2932.8882215104986
intermitente,Trayectoria intermitente,intermitente_01033,321,51.66666666666667,cotizando,52.15508115691925,5.215508115691925,C,0.0018594089092673456,2932.8882215104986,2943.5668658774093
intermitente,Trayectoria intermitente,intermitente_01033,322,51.75,cotizando,52.198345784595745,5.219834578459575,C,0.0011016818550475202,2943.5668658774093,2952.0353252581667
intermitente,Trayectoria intermitente,intermitente_01033,323,51.83333333333333,cotizando,52.24164630192988,5.2241646301929885,C,0.0003875495659030273,2952.0353252581667,2958.4055745199285
intermitente,Trayectoria intermitente,intermitente_01033,324,51.91666666666667,cotizando,52.28498273869353,5.228498273869353,C,-7.712177572295284e-05,2958.4055745199285,2963.4055120715107
intermitente,Trayectoria intermitente,intermitente_01033,325,52.0,cotizando,52.32835512468321,5.232835512468322,C,-0.00011519502699995054,2963.4055120715107,2968.2963752093756
intermitente,Trayectoria intermitente,intermitente_01033,326,52.08333333333333,cotizando,52.37176348972018,5.237176348972018,C,0.000361927049701447,2968.2963752093756,2974.6097537838514
intermitente,Trayectoria intermitente,intermitente_01033,327,52.16666666666667,cotizando,52.41520786365044,5.241520786365044,C,0.0013202395523903003,2974.6097537838514,2983.785392083145
intermitente,Trayectoria intermitente,intermitente_01033,328,52.25,cotizando,52.45868827634471,5.245868827634471,C,0.0026062079877113738,2983.785392083145,2996.8212980584844
intermitente,Trayectoria intermitente,intermitente_01033,329,52.33333333333333,cotizando,52.50220475769854,5.250220475769854,C,0.0039866499770354145,2996.8212980584844,3014.0397268846773
intermitente,Trayectoria intermitente,intermitente_01033,330,52.41666666666667,cotizando,52.54575733763227,5.254575733763227,C,0.005213426028959601,3014.0397268846773,3035.035170124801
intermitente,Trayectoria intermitente,intermitente_01033,331,52.5,informal,52.58934604609102,0.0,C,0.006093012701892189,3035.035170124801,3053.5276779670608
intermitente,Trayectoria intermitente,intermitente_01033,332,52.58333333333333,informal,52.6329709130448,0.0,C,0.006539380131184603,3053.5276779670608,3073.495856194381
intermitente,Trayectoria intermitente,intermitente_01033,333,52.66666666666667,informal,52.676631968488444,0.0,C,0.006593760002337984,3073.495856194381,3093.761750238307
intermitente,Trayectoria intermitente,intermitente_01033,334,52.75,informal,52.72032924244169,0.0,C,0.006405249102324957,3093.761750238307,3113.5780649118283
intermitente,Trayectoria intermitente,intermitente_01033,335,52.83333333333333,desempleado,52.76406276494918,0.0,C,0.006178478419321444,3113.5780649118283,3132.815239792759
intermitente,Trayectoria intermitente,intermitente_01033,336,52.91666666666667,desempleado,52.807832566080464,0.0,C,0.006104906080443313,3132.815239792759,3151.9407825990747
intermitente,Trayectoria intermitente,intermitente_01033,337,53.0,desempleado,52.85163867593005,0.0,C,0.006299399188432931,3151.9407825990747,3171.7961158069684
intermitente,Trayectoria intermitente,intermitente_01033,338,53.08333333333333,desempleado,52.89548112461738,0.0,C,0.006762042066085314,3171.7961158069684,3193.243934567101
intermitente,Trayectoria intermitente,intermitente_01033,339,53.16666666666667,desempleado,52.939359942286934,0.0,C,0.007377097140891743,3193.243934567101,3216.8008052669657
intermitente,Trayectoria intermitente,intermitente_01033,340,53.25,informal,52.98327515910816,0.0,C,0.007949288772372585,3216.8008052669657,3242.3720837912338
intermitente,Trayectoria intermitente,intermitente_01033,341,53.33333333333333,informal,53.02722680527553,0.0,C,0.008265801888178114,3242.3720837912338,3269.172889083611
intermitente,Trayectoria intermitente,intermitente_01033,342,53.41666666666667,informal,53.07121491100859,0.0,C,0.008164311300055804,3269.172889083611,3295.8634342437927
intermitente,Trayectoria intermitente,intermitente_01033,343,53.5,informal,53.11523950655193,0.0,C,0.0075855311476503515,3295.8634342437927,3320.8643089826505
intermitente,Trayectoria intermitente,intermitente_01033,344,53.58333333333333,informal,53.159300622175245,0.0,C,0.006593760002337944,3320.8643089826505,3342.761291236412
intermitente,Trayectoria intermitente,intermitente_01033,345,53.66666666666667,informal,53.20339828817333,0.0,C,0.005359098085859289,3342.761291236412,3360.675476873762
intermitente,Trayectoria intermitente,intermitente_01033,346,53.75,informal,53.24753253486612,0.0,C,0.0041071798211578525,3360.675476873762,3374.478375377838
intermitente,Trayectoria intermitente,intermitente_01033,347,53.83333333333333,cotizando,53.29170339259868,5.329170339259868,C,0.0030525302212248,3374.478375377838,3390.1245103923225
intermitente,Trayectoria intermitente,intermitente_01033,348,53.91666666666667,cotizando,53.33591089174127,5.333591089174128,C,0.002336760393095841,3390.1245103923225,3403.3924734894554
intermitente,Trayectoria intermitente,intermitente_01033,349,54.0,cotizando,53.38015506268935,5.338015506268935,C,0.0019911529129049673,3403.3924734894554,3415.5177926381957
intermitente,Trayectoria intermitente,intermitente_01033,350,54.08333333333333,cotizando,53.424435935863556,5.342443593586356,C,0.0019352946271967283,3415.5177926381957,3427.480608667352
intermitente,Trayectoria intermitente,intermitente_01033,351,54.16666666666667,cotizando,53.4687535417098,5.34687535417098,C,0.002011816633641137,3427.480608667352,3439.733703454298
intermitente,Trayectoria intermitente,intermitente_01033,352,54.25,cotizando,53.51310791069924,5.351310791069924,C,0.002045700780734861,3439.733703454298,3452.1326273487075
intermitente,Trayectoria intermitente,intermitente_01033,353,54.33333333333333,cotizando,53.55749907332829,5.355749907332829,C,0.0019087111050113941,3452.1326273487075,3464.087723717156
intermitente,Trayectoria intermitente,intermitente_01033,354,54.41666666666667,cotizando,53.60192706011868,5.360192706011869,C,0.001567831611228372,3464.087723717156,3474.887426540047
intermitente,Trayectoria intermitente,intermitente_01033,355,54.5,cotizando,53.646391901617456,5.364639190161746,C,0.0011016818550474952,3474.887426540047,3484.086196282015
intermitente,Trayectoria intermitente,intermitente_01033,356,54.58333333333333,cotizando,53.690893628397006,5.369089362839701,C,0.0006791268639419915,3484.086196282015,3491.82506846986
intermitente,Trayectoria intermitente,intermitente_01033,357,54.66666666666667,cotizando,53.73543227105507,5.3735432271055075,C,0.0005064418710409461,3491.82506846986,3498.9697395052754
intermitente,Trayectoria intermitente,intermitente_01033,358,54.75,cotizando,53.78000786021477,5.378000786021477,C,0.000759568821517466,3498.9697395052754,3507.009533574577
intermitente,Trayectoria intermitente,intermitente_01033,359,54.83333333333333,cotizando,53.82462042652467,5.382462042652467,C,0.0015229627117464377,3507.009533574577,3517.741237655591
intermitente,Trayectoria intermitente,intermitente_01033,360,54.91666666666667,cotizando,53.86927000065868,5.386927000065868,C,0.0027546749606588575,3517.741237655591,3532.833237594026
intermitente,Trayectoria intermitente,intermitente_01033,361,55.0,cotizando,53.913956613316245,5.391395661331625,D,0.003143937484165517,3532.833237594026,3549.3485903072465
intermitente,Trayectoria intermitente,intermitente_01033,362,55.08333333333333,cotizando,53.958680295222194,5.3958680295222194,D,0.004112436379345011,3549.3485903072465,3569.363118766508
intermitente,Trayectoria intermitente,intermitente_01033,363,55.16666666666667,cotizando,54.00344107712691,5.400344107712691,D,0.004952881641732808,3569.363118766508,3592.468843203027
intermitente,Trayectoria intermitente,intermitente_01033,364,55.25,cotizando,54.04823898980624,5.404823898980624,D,0.005538277837784478,3592.468843203027,3617.7996910956667
intermitente,Trayectoria intermitente,intermitente_01033,365,55.33333333333333,cotizando,54.09307406406157,5.409307406406157,D,0.005805118282758876,3617.7996910956667,3644.2421553015342
intermitente,Trayectoria intermitente,intermitente_01033,366,55.41666666666667,cotizando,54.13794633071986,5.413794633071987,D,0.005766510452945865,3644.2421553015342,3670.7017291195602
intermitente,Trayectoria intermitente,intermitente_01033,367,55.5,desempleado,54.18285582063363,0.0,D,0.005502839631555447,3670.7017291195602,3690.9010120701787
intermitente,Trayectoria intermitente,intermitente_01033,368,55.58333333333333,desempleado,54.22780256468097,0.0,D,0.0051332696475509506,3690.9010120701787,3709.847402207554
intermitente,Trayectoria intermitente,intermitente_01033,369,55.66666666666667,desempleado,54.272786593765616,0.0,D,0.004777259152593811,3709.847402207554,3727.570304664476
intermitente,Trayectoria intermitente,intermitente_01033,370,55.75,desempleado,54.31780793881693,0.0,D,0.004518231688307897,3727.570304664476,3744.4123309354068
intermitente,Trayectoria intermitente,intermitente_01033,371,55.83333333333333,desempleado,54.36286663078991,0.0,D,0.004380660375587584,3744.4123309354068,3760.8153296633973
intermitente,Trayectoria intermitente,intermitente_01033,372,55.91666666666667,desempleado,54.40796270066527,0.0,D,0.0043274119509139905,3760.8153296633973,3777.0899268661633
intermitente,Trayectoria intermitente,intermitente_01033,373,56.0,informal,54.4530961794494,0.0,D,0.0042776575677763015,3777.0899268661633,3793.247024175994
intermitente,Trayectoria intermitente,intermitente_01033,374,56.08333333333333,desempleado,54.49826709817442,0.0,D,0.0041390839603834455,3793.247024175994,3808.947592091533
intermitente,Trayectoria intermitente,intermitente_01033,375,56.16666666666667,licencia,54.54347548789818,0.0,D,0.0038436172973998605,3808.947592091533,3823.5877289413856
intermitente,Trayectoria intermitente,intermitente_01033,376,56.25,cotizando,54.588721379704296,5.45887213797043,D,0.0033748334327688327,3823.5877289413856,3841.9689955643084
intermitente,Trayectoria intermitente,intermitente_01033,377,56.33333333333333,cotizando,54.634004804702194,5.46340048047022,D,0.0027779901550270365,3841.9689955643084,3858.1205253631233
intermitente,Trayectoria intermitente,intermitente_01033,378,56.41666666666667,cotizando,54.679325794027065,5.4679325794027065,D,0.0021492857102742235,3858.1205253631233,3871.8924134055624
intermitente,Trayectoria intermitente,intermitente_01033,379,56.5,cotizando,54.72468437883997,5.472468437883997,D,0.0016077038686946742,3871.8924134055624,3883.5985363643263
intermitente,Trayectoria intermitente,intermitente_01033,380,56.58333333333333,cotizando,54.77008059032778,5.477008059032778,D,0.001258484042881336,3883.5985363643263,3893.969883937576
intermitente,Trayectoria intermitente,intermitente_01033,381,56.66666666666667,cotizando,54.815514459703266,5.481551445970327,D,0.0011600346049899838,3893.969883937576,3903.974933989069
intermitente,Trayectoria intermitente,intermitente_01033,382,56.75,cotizando,54.86098601820509,5.486098601820509,D,0.0013050922609814507,3903.974933989069,3914.5632399291326
intermitente,Trayectoria intermitente,intermitente_01033,383,56.83333333333333,cotizando,54.90649529709781,5.490649529709781,D,0.0016224345225508865,3914.5632399291326,3926.41392021936
intermitente,Trayectoria intermitente,intermitente_01033,384,56.91666666666667,cotizando,54.952042327671926,5.495204232767193,D,0.00199890217216161,3926.41392021936,3939.7686261417366
intermitente,Trayectoria intermitente,intermitente_01033,385,57.0,cotizando,54.997627141243896,5.49976271412439,D,0.002314969391055575,3939.7686261417366,3954.401564415561
intermitente,Trayectoria intermitente,intermitente_01033,386,57.083333333333336,cotizando,55.04324976915616,5.504324976915616,D,0.0024826923621797774,3954.401564415561,3969.7371174990217
intermitente,Trayectoria intermitente,intermitente_01033,387,57.166666666666664,cotizando,55.08891024277715,5.508891024277716,D,0.0024739879347321623,3969.7371174990217,3985.080719185978
intermitente,Trayectoria intermitente,intermitente_01033,388,57.25,cotizando,55.13460859350134,5.513460859350134,D,0.0023301399978840082,3985.080719185978,3999.8928231595755
intermitente,Trayectoria intermitente,intermitente_01033,389,57.333333333333336,cotizando,55.18034485274921,5.518034485274921,D,0.002149285710274191,3999.8928231595755,4014.0196299649638
intermitente,Trayectoria intermitente,intermitente_01033,390,57.416666666666664,cotizando,55.22611905196733,5.522611905196733,D,0.0020555540258377055,4014.0196299649638,4027.8046281074617
intermitente,Trayectoria intermitente,intermitente_01033,391,57.5,cotizando,55.27193122262837,5.527193122262837,D,0.00215932954091798,4027.8046281074617,4042.04111377963
intermitente,Trayectoria intermitente,intermitente_01033,392,57.583333333333336,cotizando,55.31778139623106,5.531778139623107,D,0.0025209595402100843,4042.04111377963,4057.7766594158325
intermitente,Trayectoria intermitente,intermitente_01033,393,57.666666666666664,cotizando,55.363669604300306,5.536366960430031,D,0.0031292068303092964,4057.7766594158325,4076.0279732520835
intermitente,Trayectoria intermitente,intermitente_01033,394,57.75,cotizando,55.409595878387144,5.540959587838715,D,0.0039011899181655486,4076.0279732520835,4097.491908411015
intermitente,Trayectoria intermitente,intermitente_01033,395,57.833333333333336,cotizando,55.455560250068785,5.545556025006879,D,0.004703879600524708,4097.491908411015,4122.337658665171
intermitente,Trayectoria intermitente,intermitente_01033,396,57.916666666666664,cotizando,55.501562750948644,5.5501562750948645,D,0.005390537505661688,4122.337658665171,4150.139349025866
intermitente,Trayectoria intermitente,intermitente_01033,397,58.0,cotizando,55.547603412656336,5.554760341265634,D,0.005840889445497689,4150.139349025866,4179.967059229251
intermitente,Trayectoria intermitente,intermitente_01033,398,58.083333333333336,cotizando,55.59368226684772,5.559368226684772,D,0.005992763044444637,4179.967059229251,4210.609295551941
intermitente,Trayectoria intermitente,intermitente_01033,399,58.166666666666664,cotizando,55.63979934520493,5.563979934520493,D,0.005855705776740296,4210.609295551941,4240.861945691466
